formid,source_plugin,editor_id,quest_name,classification,stage_count,journal_stage_count,completion_stages,objective_count,evidence_summary,notes
Dawnguard.esm:00D2D5,Dawnguard.esm,DLC1VQ05DragonFight,Soul Cairn Dragon Fight Scenes,structural-silent,3,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=3; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:00D90B,Dawnguard.esm,DLC1VQ00ChangeLocation,(absent),structural-silent,2,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:00D90E,Dawnguard.esm,DLC1VQ00,(absent),semantic-silent,7,0,,1,direct_mcp_review=ok; source=Dawnguard.esm; stages=7; journal_stages=none; completion_stages=none; objectives=1,"Radiant, repeatable, cosmetic, or misc-objective content is silent under the approved policy."
Dawnguard.esm:00E6A7,Dawnguard.esm,DLC1VQ01RNPC,(absent),structural-silent,1,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:00EA41,Dawnguard.esm,DLC1VQ05SoulGemHandler,Beyond Death Soul Gem Handler,semantic-silent,4,0,200,1,direct_mcp_review=ok; source=Dawnguard.esm; stages=4; journal_stages=none; completion_stages=200; objectives=1,"Radiant, repeatable, cosmetic, or misc-objective content is silent under the approved policy."
Dawnguard.esm:00F363,Dawnguard.esm,DLC1VQ03RNPC,(absent),structural-silent,2,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:00F711,Dawnguard.esm,DLC1WerewolfPerkExplanation,(absent),structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:00F7F0,Dawnguard.esm,DLC1WEJS01,Vampire Feeding on the Corpse of a Vigilant,structural-silent,2,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:00F899,Dawnguard.esm,DLC1RegiftingLycanthropy,(absent),structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:00F8B1,Dawnguard.esm,CreatureDialogueGargoyle,CreatureDialogueGargoyle,structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:010AE7,Dawnguard.esm,DLC1WEJS02,Desperate Vampire Seeking Shelter From the Sun,structural-silent,3,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=3; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:010AEB,Dawnguard.esm,DLC1WEJS04,Babette on the Road Near a Body,structural-silent,4,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=4; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:01119F,Dawnguard.esm,DLC1VQDragonMisc,Durnehviir Misc Objective Handler,semantic-silent,2,0,,1,direct_mcp_review=ok; source=Dawnguard.esm; stages=2; journal_stages=none; completion_stages=none; objectives=1,"Radiant, repeatable, cosmetic, or misc-objective content is silent under the approved policy."
Dawnguard.esm:011686,Dawnguard.esm,CreatureDialogueDogDeathHound,CreatureDialogueDogDeathHound,structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:011696,Dawnguard.esm,CreatureDialogueDogHusky,CreatureDialogueDogHusky,structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:011A83,Dawnguard.esm,DLC1ScrollHandling,(absent),structural-silent,1,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:011CD7,Dawnguard.esm,CreatureDialogueMistman,CreatureDialogueMistman,structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:011F0D,Dawnguard.esm,DLC1HunterBaseFlorentiusChange,(absent),structural-silent,2,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:0123E5,Dawnguard.esm,DLC1GargoyleFactionRelations,(absent),structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:0127EE,Dawnguard.esm,DLC1WEJS05,Giant Spider,structural-silent,2,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:0127F0,Dawnguard.esm,DLC1WEJS06,Dueling Giant Spiders,structural-silent,2,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:012F92,Dawnguard.esm,DLC1ScrollHandlingChangeLoc,(absent),structural-silent,2,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:0132CC,Dawnguard.esm,DLC1RadiantAttackGuardComments,(absent),structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:013768,Dawnguard.esm,DLC1DialogueDexionLore,Dexion Lore Topics,structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:013F1F,Dawnguard.esm,DLC1HunterBaseStage2,Bolstering the Ranks,candidate-and-unsafe-existing,3,3,200,2,direct_mcp_review=ok; source=Dawnguard.esm; stages=3; journal_stages=10|20|200; completion_stages=200; objectives=2,unsafe_existing=serve_empire_order is false because the Dawnguard is not the Empire; direct s200 proves rescuing captive Florentius.
Dawnguard.esm:01400B,Dawnguard.esm,DLC1VQSaint,Impatience of a Saint,candidate-proposed,5,3,200,2,direct_mcp_review=ok; source=Dawnguard.esm; stages=5; journal_stages=20|30|200; completion_stages=200; objectives=2,direct s200 CompleteQuest proves returning Jiub's lost notes to his soul.
Dawnguard.esm:01400D,Dawnguard.esm,DLC1VQSaintPost,Impatience of a Saint Post Quest,structural-silent,1,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:01420C,Dawnguard.esm,DLC1WEDB01,Werewolves VS Vampires,structural-silent,2,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:01420F,Dawnguard.esm,DLC1WEDB02,Werewolf Kills Loved One,structural-silent,5,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=5; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:014215,Dawnguard.esm,DLC1WEDB03,Dawnguard Vampire Hunting,structural-silent,4,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=4; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:01434C,Dawnguard.esm,DLC1RV07Post,(absent),structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:014BF1,Dawnguard.esm,DLC1_WESC09,DLC1LD: Taron Dreth,structural-silent,5,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=5; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:014CB9,Dawnguard.esm,DLC1VampireFeedBystander,(absent),structural-silent,1,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:014FAC,Dawnguard.esm,DLC1DialogueGenericUniqueVoices,(absent),structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:014FAE,Dawnguard.esm,DLC1DialogueGeneric,(absent),structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:015017,Dawnguard.esm,DLC1RH08,Lost Relic,semantic-silent-radiant-or-template,3,2,255,2,direct_mcp_review=ok; source=Dawnguard.esm; stages=3; journal_stages=10|255; completion_stages=255; objectives=2,"Radiant, repeatable, cosmetic, or misc-objective content is silent under the approved policy."
Dawnguard.esm:0154A5,Dawnguard.esm,ccVSVSSE004_DialogueTroll,(absent),structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:01574C,Dawnguard.esm,DLC1RadiantDisguised,(absent),structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:015A16,Dawnguard.esm,DLC1VQ05Post,Beyond Death Post Quest Handler,structural-silent,2,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:015A68,Dawnguard.esm,DLC1VQ07Post,Touching the Sky Post Quest Handler,structural-silent,1,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:015AA3,Dawnguard.esm,DLC1NPCCommentary01,(absent),structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:015AA4,Dawnguard.esm,DLC1NPCCommentary02,(absent),structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:015AA5,Dawnguard.esm,DLC1NPCCommentary03,(absent),structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:015AA7,Dawnguard.esm,DLC1VQ02RNPC,(absent),structural-silent,1,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:016072,Dawnguard.esm,DLC1SoulCairnDialogue,Soul Cairn Dialogue Quest,structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:01629F,Dawnguard.esm,DLC1EclipseAttack1,Eclipse Attack: Gargoyles,structural-silent,2,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:0162F8,Dawnguard.esm,DLC1ThrallDialogue,Castle Thrall Dialogue,structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:016352,Dawnguard.esm,DLC1SoulCairnHuskMerchant,Soul Cairn Husk Merchant,structural-silent,2,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:0163B4,Dawnguard.esm,DLC1DialogueHunterBaseScene1,DLC1 Hunter Base Scene 1,structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:0163B6,Dawnguard.esm,DLC1DialogueHunterBaseScene2,DLC1 Hunter Base Scene 2,structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:0163B8,Dawnguard.esm,DLC1DialogueHunterBaseScene3,DLC1 Hunter Base Scene 3,structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:0163BA,Dawnguard.esm,DLC1DialogueHunterBaseScene4,DLC1 Hunter Base Scene 4,structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:0163BC,Dawnguard.esm,DLC1DialogueHunterBaseScene5,DLC1 Hunter Base Scene 5,structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:0163BE,Dawnguard.esm,DLC1DialogueHunterBaseScene6,DLC1 Hunter Base Scene 6,structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:0163CD,Dawnguard.esm,DLC01SoulCairnHorseQuest2,Soul Cairn Horse Quest,candidate-proposed,10,0,,3,direct_mcp_review=ok; source=Dawnguard.esm; stages=10; journal_stages=none; completion_stages=none; objectives=3,direct objective 150 says Return Arvak's skull and direct VMAD has an s150 fragment; RUNTIME-VERIFY.
Dawnguard.esm:016673,Dawnguard.esm,DLC1VQ04RNPC,(absent),structural-silent,1,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:01681C,Dawnguard.esm,DLC1VQ07Combat,Touching the Sky Combat Dialogue,structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:016848,Dawnguard.esm,DLC1DialogueFerrySystem,Ferry system dialogue,structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:01693D,Dawnguard.esm,DLC1DialogueHunterVampireBlock,Dawnguard blocking lines,structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:01693F,Dawnguard.esm,DLC1DialogueVampireCuredBlock,Blocking lines for Castle Vampires,structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:017648,Dawnguard.esm,DLC1EclipseAttack2,Eclipse Attack: Vampire and thralls,structural-silent,2,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:017649,Dawnguard.esm,DLC1EclipseAttack3,Eclipse Attack: Vampires and Gargoyles,structural-silent,2,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:01764A,Dawnguard.esm,DLC1EclipseAttack4,Eclipse Attack: Death Hounds,structural-silent,2,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:01764B,Dawnguard.esm,DLC1EclipseAttack5,Eclipse Attack: Vampires and Death Hounds,structural-silent,2,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:01764C,Dawnguard.esm,DLC1EclipseAttack6,"Eclipse Attack: Vampires, Gargoyles and Death Hounds (Oh, my)",structural-silent,2,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:0176C2,Dawnguard.esm,DLC1VQ05RNPC,(absent),structural-silent,1,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:0176C3,Dawnguard.esm,DLC1VQ06RNPC,(absent),structural-silent,1,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:0176C4,Dawnguard.esm,DLC1VQ07RNPC,(absent),structural-silent,1,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:017861,Dawnguard.esm,DLC1WE03,Gargoyles,structural-silent,2,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:017863,Dawnguard.esm,DLC1WE04,Death Hounds,structural-silent,2,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:017865,Dawnguard.esm,DLC1WE05,Vampire and Death Hound,structural-silent,2,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:017867,Dawnguard.esm,DLC1WE06,Vampires vs Bandits,structural-silent,2,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:017FF3,Dawnguard.esm,DLC1DialogueHunterBaseScene7,DLC1 Hunter Base Scene 7,structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:017FF5,Dawnguard.esm,DLC1DialogueHunterBaseScene8,DLC1 Hunter Base Scene 8,structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:0181BF,Dawnguard.esm,DLC1VQElderHandler,Scroll Scouting,unsafe-existing-mapping,4,3,200,2,direct_mcp_review=ok; source=Dawnguard.esm; stages=4; journal_stages=20|30|200; completion_stages=200; objectives=2,unsafe_existing=s200 disciplined_study attributes another's reading to the player and collides across contact/purchase terminals; no replacement proposed.
Dawnguard.esm:01909F,Dawnguard.esm,DLC1VampireTutorial,Power of the Blood,semantic-silent,7,0,,2,direct_mcp_review=ok; source=Dawnguard.esm; stages=7; journal_stages=none; completion_stages=none; objectives=2,"Radiant, repeatable, cosmetic, or misc-objective content is silent under the approved policy."
Dawnguard.esm:0190C2,Dawnguard.esm,DLC1RNPCGeneralHellos,(absent),structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:0190C3,Dawnguard.esm,DLC1RNPCClickedHellos,(absent),structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:01964A,Dawnguard.esm,DLC1DialogueVampire,(absent),structural-silent,11,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=11; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:0198B2,Dawnguard.esm,DLC1HunterBaseEnableSet1,(absent),structural-silent,2,0,200,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=2; journal_stages=none; completion_stages=200; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:0198F9,Dawnguard.esm,DLC1DialogueRefugeeCamp,Refugee Dialogue,structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:01991F,Dawnguard.esm,DLC1HunterBaseEnableSet2,(absent),structural-silent,2,0,200,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=2; journal_stages=none; completion_stages=200; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:019938,Dawnguard.esm,DLC1RV10,Destroying the Dawnguard,semantic-silent-radiant-or-template,3,2,255,2,direct_mcp_review=ok; source=Dawnguard.esm; stages=3; journal_stages=10|255; completion_stages=255; objectives=2,"Radiant, repeatable, cosmetic, or misc-objective content is silent under the approved policy."
Dawnguard.esm:019BB1,Dawnguard.esm,DLC1DialogueWerewolfBlock,Blocking dialogue for transformed werewolves,structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:019DB9,Dawnguard.esm,DLC1VQElderQuestItemHandler,Elder Scroll Quest Item Handler,structural-silent,1,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:019DD2,Dawnguard.esm,DLC1LDIceDragonFight02,(absent),structural-silent,7,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=7; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:01A1C1,Dawnguard.esm,DLC1VQ08Post,Kindred Judgment,structural-silent,1,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:01A3E4,Dawnguard.esm,DLC1VQFVBooks,Forgotten Vale Books Quest,semantic-silent,5,0,,1,direct_mcp_review=ok; source=Dawnguard.esm; stages=5; journal_stages=none; completion_stages=none; objectives=1,"Radiant, repeatable, cosmetic, or misc-objective content is silent under the approved policy."
Dawnguard.esm:01A415,Dawnguard.esm,DLC1VQCastleGuard,(absent),structural-silent,5,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=5; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:01A428,Dawnguard.esm,DLC1VCController,Vampire Castle Controller,structural-silent,6,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=6; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:01A8BB,Dawnguard.esm,DLC1VQ08HunterMove,Hunter Relocation Program,structural-silent,2,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:01AA70,Dawnguard.esm,DLC1HireableDogs,Dog Hire Quest,structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:01AA71,Dawnguard.esm,DLC1DialogueGuardsGeneral,(absent),structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Skyrim.esm:000E46,Dawnguard.esm,CreatureDialogueWerewolf,CreatureDialogueWerewolf,structural-silent,11,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=11; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Skyrim.esm:01CEF4,Dawnguard.esm,C03,The Silver Hand,candidate-and-unsafe-existing,9,4,200,7,direct_mcp_review=ok; source=Dawnguard.esm; stages=9; journal_stages=5|10|25|200; completion_stages=200; objectives=7,owner-locked Hircine s25 piety row retained; s25 the_hunt is premature because the hunt follows; direct s200 supports open combat at the Silver Hand stronghold.
Skyrim.esm:021551,Dawnguard.esm,TG05,Speaking With Silence,unsafe-existing-mapping,11,2,200,4,direct_mcp_review=ok; source=Dawnguard.esm; stages=11; journal_stages=10|200; completion_stages=200; objectives=4,"unsafe_existing=s60 has no journal/objective proof and s200 records Mercer's betrayal and the player's rescue by Karliah, not a deliberate prove-by-struggle act."
