"formid","source_plugin","editor_id","quest_name","classification","stage_count","journal_stage_count","completion_stages","objective_count","evidence_summary","notes"
"Skyrim.esm:0713DC","Skyrim.esm","MQ105Ustengrav","The Horn of Jurgen Windcaller","approved-repair","7","4","60","6","direct_mcp_review=ok; source=Skyrim.esm; stages=7; journal_stages=10|20|30|60; completion_stages=60; objectives=6","OWNER-APPROVED REPAIR 2026-08-12: retain prove_by_struggle and keep_oath only; remove unsupported broad fan-out."
"Skyrim.esm:071441","Skyrim.esm","WIKill04","An enemy's gratitude","semantic-silent-radiant-or-template","4","0","","2","direct_mcp_review=ok; source=Skyrim.esm; stages=4; journal_stages=none; completion_stages=none; objectives=2",""
"Skyrim.esm:071445","Skyrim.esm","WIKill04RivalDialgoue","Hellos to player from WIKill04ThankFaction","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:07172A","Skyrim.esm","Favor154","Kill the Bandit Leader (Jarl)","semantic-silent-radiant-or-template","5","0","20","2","direct_mcp_review=ok; source=Skyrim.esm; stages=5; journal_stages=none; completion_stages=20; objectives=2",""
"Skyrim.esm:0717B9","Skyrim.esm","DialogueRiftenRaggedFlagonScene03","Ragged Flagon Scene 03","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0717BB","Skyrim.esm","DialogueRiftenRaggedFlagonScene04","Ragged Flagon Scene 04","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0717BD","Skyrim.esm","DialogueRiftenRaggedFlagonScene05","Ragged Flagon Scene 05","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0717BF","Skyrim.esm","DialogueRiftenRaggedFlagonScene06","Ragged Flagon Scene 06","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0717C1","Skyrim.esm","DialogueRiftenRaggedFlagonScene07","Ragged Flagon Scene 07","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0717C3","Skyrim.esm","DialogueRiftenRaggedFlagonScene08","Ragged Flagon Scene 08","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0717C5","Skyrim.esm","DialogueRiftenRaggedFlagonScene09","Ragged Flagon Scene 09","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0717C7","Skyrim.esm","DialogueRiftenRaggedFlagonScene10","Ragged Flagon Scene 10","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0717C9","Skyrim.esm","DialogueRiftenRaggedFlagonScene11","Ragged Flagon Scene 11","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:072206","Skyrim.esm","dunShroudHearthBarrowQST","","semantic-silent","6","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=6; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0731CF","Skyrim.esm","CaravanScene1","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0731E2","Skyrim.esm","CaravanScene2","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0731E4","Skyrim.esm","CaravanScene3","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0731E5","Skyrim.esm","CaravanScene4","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0731E6","Skyrim.esm","CaravanScene5","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0731E7","Skyrim.esm","CaravanScene6","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0731E8","Skyrim.esm","CaravanScene7","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0731E9","Skyrim.esm","CaravanScene8","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:073F0F","Skyrim.esm","CWDialogueCombat","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:073FBC","Skyrim.esm","DialogueWildernessNPCs","Generic dialogue for Wilderness NPCs","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:07404E","Skyrim.esm","RelationshipMarriageWedding","Wedding Ceremony Scene","approved","9","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=9; journal_stages=none; completion_stages=none; objectives=0","OWNER-APPROVED 2026-08-12."
"Skyrim.esm:07431B","Skyrim.esm","RelationshipMarriageBreakUp","Player Has Broken Up with the Love Interest","approved","3","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=0","Official QF fragment explicitly identifies s100 as reconciliation with the love interest and returns the courtship route; breakup s0 and abandonment s200 remain unrowed."
"Skyrim.esm:074793","Skyrim.esm","RelationshipMarriage","The Bonds of Matrimony","approved-duplicate-owned","8","0","","2","direct_mcp_review=ok; source=Skyrim.esm; stages=8; journal_stages=none; completion_stages=none; objectives=2","Owner-approved duplicate ownership: RelationshipMarriageWedding s100 remains the sole ceremony scorer; parent intentionally has no row; post_readback=ok."
"Skyrim.esm:074928","Skyrim.esm","WE27","Imperial Scout Patrol","semantic-silent-radiant-or-template","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:07492B","Skyrim.esm","WE28","Stormcloak Scout Patrol","semantic-silent-radiant-or-template","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:07492E","Skyrim.esm","WE29","Courier on the Run","semantic-silent-radiant-or-template","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:074A55","Skyrim.esm","BardSongs","","semantic-silent","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:074A83","Skyrim.esm","FreeformRiverwood01","A Lovely Letter","approved","16","0","","6","direct_mcp_review=ok; source=Skyrim.esm; stages=16; journal_stages=none; completion_stages=none; objectives=6","Direct INFO/TIF, QUST VMAD, and official QF fragments isolate deceit at s210/s230 and truthful exposure at s220/s240; shared reward stages s310/s320 remain unrowed."
"Skyrim.esm:075399","Skyrim.esm","FreeformMarkarthD","Delivery to Calcelmo","semantic-silent","3","0","","1","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=1",""
"Skyrim.esm:0753A1","Skyrim.esm","FreeformMarkarthE","Lisbet's Missing Shipment","approved","4","0","","2","direct_mcp_review=ok; source=Skyrim.esm; stages=4; journal_stages=none; completion_stages=none; objectives=2","OWNER-APPROVED 2026-08-12."
"Skyrim.esm:0753CA","Skyrim.esm","WE31","College Application Denied","semantic-silent-radiant-or-template","3","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:076335","Skyrim.esm","FavorOrcsIntro","The Forgemaster's Fingers","approved","5","0","","2","direct_mcp_review=ok; source=Skyrim.esm; stages=5; journal_stages=none; completion_stages=none; objectives=2","OWNER-APPROVED 2026-08-12."
"Skyrim.esm:076B4A","Skyrim.esm","DarkwaterCrossingDerkeethusRescueQuest","","approved","5","2","200","2","direct_mcp_review=ok; source=Skyrim.esm; stages=5; journal_stages=10|200; completion_stages=200; objectives=2","OWNER-APPROVED 2026-08-12."
"Skyrim.esm:076C30","Skyrim.esm","MG03_dunFellglowKeepQST","","semantic-silent","10","1","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=10; journal_stages=1; completion_stages=none; objectives=0",""
"Skyrim.esm:076F39","Skyrim.esm","MG04MonkSceneQuest","","semantic-silent","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0770C0","Skyrim.esm","CWSharedCombatInfos","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:077F97","Skyrim.esm","DialogueDarkwaterCrossingHrefnaScene1","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:077F99","Skyrim.esm","DialogueDarkwaterCrossingHrefnaScene2","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:077F9D","Skyrim.esm","DialogueDarkwaterCrossingHrefnaScene4","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0786B9","Skyrim.esm","dunPinewatchQST","","semantic-silent","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:078F4A","Skyrim.esm","DialogueDarkwaterCrossingAnnekeVerner1","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:078F4C","Skyrim.esm","DialogueDarkwaterCrossingAnnekeVerner2","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:078F4E","Skyrim.esm","DialogueDarkwaterCrossingAnnekeVerner3","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:078F50","Skyrim.esm","DialogueDarkwaterCrossingInnScene4","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:078F52","Skyrim.esm","DialogueDarkwaterCrossingInnScene5","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0790E1","Skyrim.esm","FreeformMarkarthJ","Bothela's Discreet Delivery","semantic-silent","2","0","","1","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=1",""
"Skyrim.esm:0799DF","Skyrim.esm","TGTQ01","Silver Lining","approved","6","3","200","4","direct_mcp_review=ok; source=Skyrim.esm; stages=6; journal_stages=10|20|200; completion_stages=200; objectives=4","OWNER-APPROVED 2026-08-12."
"Skyrim.esm:0799E0","Skyrim.esm","TGTQ02","The Dainty Sload","approved","6","3","200","4","direct_mcp_review=ok; source=Skyrim.esm; stages=6; journal_stages=10|20|200; completion_stages=200; objectives=4","OWNER-APPROVED 2026-08-12."
"Skyrim.esm:0799E1","Skyrim.esm","TGTQ03","Imitation Amnesty","approved","8","3","200","4","direct_mcp_review=ok; source=Skyrim.esm; stages=8; journal_stages=10|20|200; completion_stages=200; objectives=4","OWNER-APPROVED 2026-08-12."
"Skyrim.esm:0799E2","Skyrim.esm","TGTQ04","Summerset Shadows","approved","12","5","200","7","direct_mcp_review=ok; source=Skyrim.esm; stages=12; journal_stages=10|20|40|60|200; completion_stages=200; objectives=7","OWNER-APPROVED 2026-08-12."
"Skyrim.esm:07A282","Skyrim.esm","TG04Brinewater","","semantic-silent","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:07A732","Skyrim.esm","CreatureDialogueDwarvenSphere","CreatureDialogueDwarvenSphere","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:07C727","Skyrim.esm","CreatureDialogueDeer","CreatureDialogueDeer","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:07D8FB","Skyrim.esm","dunYngvildQST","","semantic-silent","4","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=4; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:07D949","Skyrim.esm","DA11Intro","Investigate the Hall of the Dead","approved","7","0","20|200","3","direct_mcp_review=ok; source=Skyrim.esm; stages=7; journal_stages=none; completion_stages=20|200; objectives=3","Direct INFO/TIF and official QF fragments prove s20 follows the player's safe-Hall report, reopens the Hall of the Dead, completes the favor, and grants the Arkay amulet."
"Skyrim.esm:07D950","Skyrim.esm","DA11HallScene","","semantic-silent","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:07EA5D","Skyrim.esm","CWEscapeCity","","semantic-silent","4","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=4; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:07EB37","Skyrim.esm","TG02SP","Loud and Clear Conversations","semantic-silent","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:07EC63","Skyrim.esm","DialogueWhiterunStablesScene1","Whiterun Stables Scene 1","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:07EC65","Skyrim.esm","DialogueWhiterunStablesScene2","Whiterun Stables Scene 2","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:07EC67","Skyrim.esm","DialogueWhiterunStablesScene3","Whiterun Stables Scene 3","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:07EC69","Skyrim.esm","DialogueWhiterunFraliaLillithScene1","Whiterun Marketplace Scene 1","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:07EC6B","Skyrim.esm","DialogueWhiterunAnoriathNazeemScene1","Whiterun Marketplace Scene 2","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:07EC6D","Skyrim.esm","DialogueWhiterunCarlottaMilaScene1","Whiterun Marketplace Scene 3","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:07EC6F","Skyrim.esm","DialogueWhiterunCarlottaBrenuinScene2","Whiterun Marketplace Scene 4","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:07EC71","Skyrim.esm","DialogueWhiterunStablesScene4","Whiterun Stables Scene 4","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:07EC73","Skyrim.esm","DialogueWhiterunAnoriathElrindirScene1","Whiterun Anoriath Elrindir Scene 1","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:07EC75","Skyrim.esm","DialogueWhiterunAnoriathElrindirScene2","Whiterun Anoriath Elrindir Scene 2","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:07EC77","Skyrim.esm","DialogueWhiterunAnoriathElrindirScene3","Whiterun Anoriath Elrindir Scene 3","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:07EC7F","Skyrim.esm","DialogueWhiterunOlfinaJonScene1","Whiterun Olfina Jon Scene 1","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:07EC81","Skyrim.esm","DialogueWhiterunOlfinaJonScene2","Whiterun Olfina Jon Scene 2","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:07EC83","Skyrim.esm","DialogueWhiterunOlfinaJonScene3","Whiterun Olfina Jon Scene 3","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:07EC85","Skyrim.esm","DialogueWhiterunVignarBrillScene1","Whiterun Vignar Brill Scene 1","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:07EC87","Skyrim.esm","DialogueWhiterunVignarBrillScene2","Whiterun Vignar Brill Scene 2","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:07EC89","Skyrim.esm","DialogueWhiterunVignarBrillScene3","Whiterun Vignar Brill Scene 3","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:07EC8B","Skyrim.esm","DialogueWhiterunBraithAmrenScene1","Whiterun Braith Amren Scene 1","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:07EC8D","Skyrim.esm","DialogueWhiterunBraithSaffirScene1","Whiterun Braith Saffir Scene 1","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:07EC8F","Skyrim.esm","DialogueWhiterunBraithSaffirScene2","Whiterun Braith Saffir Scene 2","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:07EC91","Skyrim.esm","DialogueWhiterunBraithAmrenScene2","Whiterun Braith Amren Scene 2","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:07EDE5","Skyrim.esm","dunAngarvundeQST","","approved","21","0","","7","direct_mcp_review=ok; source=Skyrim.esm; stages=21; journal_stages=none; completion_stages=none; objectives=7","Direct INFO plus official QF and draugr-alias fragments prove s20 is reached after the player destroys the three draugr in the first chamber; later treasure route is not inferred."
"Skyrim.esm:07F275","Skyrim.esm","DialogueWhiterunHouseBattleBornScene1","Whiterun House Battle-Born Scene 1","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:07F277","Skyrim.esm","DialogueWhiterunHouseBattleBornScene2","Whiterun House Battle-Born Scene 2","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:07F279","Skyrim.esm","DialogueWhiterunHouseGrayManeScene1","Whiterun House Gray-Mane Scene 1","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:07F27B","Skyrim.esm","DialogueWhiterunHouseGrayManeScene2","Whiterun House Gray-Mane Scene 2","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:08062F","Skyrim.esm","DialogueKynesgroveRoggiKjeldMine1","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:080631","Skyrim.esm","DialogueKynesgroveRoggiKjeldMine2","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:080633","Skyrim.esm","DialogueKynesgroveRoggiKjeldMine3","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:080635","Skyrim.esm","DialogueKynesgroveKjeldDravyneaMine1","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:080637","Skyrim.esm","DialogueKynesgroveKjeldDravyneaMine2","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:080639","Skyrim.esm","DialogueKynesgroveKjeldDravyneaMine3","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:08063B","Skyrim.esm","DialogueKynesgroveRoggiDravyneaMine1","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:08063D","Skyrim.esm","DialogueKynesgroveRoggiDravyneaMine2","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:080B66","Skyrim.esm","dunBlackreachDragonQST","","semantic-silent","5","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=5; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:081C59","Skyrim.esm","DA09ChangeLocation","","semantic-silent","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:082FBB","Skyrim.esm","dunHobsFallQST","","semantic-silent","3","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:083042","Skyrim.esm","CWFortSiegeFort","The Battle for <Alias=Fort>","semantic-silent-radiant-or-template","16","2","950|9000","5","direct_mcp_review=ok; source=Skyrim.esm; stages=16; journal_stages=10|9000; completion_stages=950|9000; objectives=5",""
"Skyrim.esm:084ABD","Skyrim.esm","TG02B","Meet the Family","semantic-silent-radiant-or-template","6","1","200","3","direct_mcp_review=ok; source=Skyrim.esm; stages=6; journal_stages=200; completion_stages=200; objectives=3",""
"Skyrim.esm:08563B","Skyrim.esm","MG02MinerDialogue","Saarthal Miner Dialogue","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:085D40","Skyrim.esm","FreeformRiften20","The Raid","approved","7","0","","5","direct_mcp_review=ok; source=Skyrim.esm; stages=7; journal_stages=none; completion_stages=none; objectives=5","Direct INFO plus official QF/source-note fragments prove s200 follows eliminating Sarthis and recovering his skooma source information; the quest then advances Riften's anti-skooma effort."
"Skyrim.esm:087105","Skyrim.esm","TG06_dunMarkarthWizardsQuartersQST","","semantic-silent","17","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=17; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0872A9","Skyrim.esm","DialogueKynesgroveGannaGemma1","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0876E6","Skyrim.esm","MQ302FillAliases","Fills MQ302 aliases","semantic-silent","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:087BA2","Skyrim.esm","DarkBrotherhoodSanctuaryRepair","Where You Hang Your Enemy's Head...","approved-repair","4","2","200","1","direct_mcp_review=ok; source=Skyrim.esm; stages=4; journal_stages=10|200; completion_stages=200; objectives=1","OWNER-APPROVED REPAIR 2026-08-12: replace unsupported keep_oath with restore_faction_home:dark_brotherhood; Sithis approves."
"Skyrim.esm:087C21","Skyrim.esm","CWFortSiegeCapital","The Battle for <Alias=Fort>","semantic-silent-radiant-or-template","16","0","950|9000","5","direct_mcp_review=ok; source=Skyrim.esm; stages=16; journal_stages=none; completion_stages=950|9000; objectives=5",""
"Skyrim.esm:087E24","Skyrim.esm","FavorJarlsMakeFriends","Making Friends and Influencing People","semantic-silent","18","0","","9","direct_mcp_review=ok; source=Skyrim.esm; stages=18; journal_stages=none; completion_stages=none; objectives=9",""
"Skyrim.esm:087E28","Skyrim.esm","FavorJarlsMakeFriendsTrackEvent","","semantic-silent","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0880E1","Skyrim.esm","CompanionsRejoinQuest","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:08998D","Skyrim.esm","DA13","The Only Cure","approved-repair","17","4","100","8","direct_mcp_review=ok; source=Skyrim.esm; stages=17; journal_stages=10|21|40|75; completion_stages=100; objectives=8","OWNER-APPROVED REPAIR 2026-08-12: retain Peryite service/artifact tags; remove spread_order_pestilence."
"Skyrim.esm:089CD1","Skyrim.esm","DA01dunIlinaltasDeepQST","","semantic-silent","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:08A3C3","Skyrim.esm","CreatureDialogueBear","CreatureDialogueBear","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:08ADFA","Skyrim.esm","dunVolunruudQST","Silenced Tongues","approved","7","5","100","3","direct_mcp_review=ok; source=Skyrim.esm; stages=7; journal_stages=10|13|14|20|100; completion_stages=100; objectives=3","OWNER-APPROVED 2026-08-12."
"Skyrim.esm:08AFC9","Skyrim.esm","DialogueRiverwoodSceneAlvorGerdur","Riverwood Alvor Gerdur scene","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
