formid,source_plugin,editor_id,quest_name,classification,stage_count,journal_stage_count,completion_stages,objective_count,evidence_summary,notes
0211D5:Skyrim.esm,Skyrim.esm,t02,The Book of Love,existing-promoted,14,1,200,14,direct_mcp_review=ok; source=Skyrim.esm; stages=14; journal_stages=10; completion_stages=200; objectives=14,
021236:Skyrim.esm,Skyrim.esm,DialogueIvarstead,DialogueIvarstead,structural-silent,2,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0,
02125B:Skyrim.esm,Skyrim.esm,dunUstengravQST,,semantic-silent,4,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=4; journal_stages=none; completion_stages=none; objectives=0,
0212AB:Skyrim.esm,Skyrim.esm,DialogueDragonBridge,Dragon Bridge Dialogue,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
0212BE:Skyrim.esm,Skyrim.esm,DialogueHalfMoonMill,Falkreath Hold Settlement Dialogue,structural-silent,1,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0,
021382:Skyrim.esm,HearthFires.esm,RelationshipMarriageFIN,,semantic-silent,6,0,,1,direct_mcp_review=ok; source=HearthFires.esm; stages=6; journal_stages=none; completion_stages=none; objectives=1,
02154E:Skyrim.esm,Skyrim.esm,TG02,Loud and Clear,existing-promoted,10,4,200,9,direct_mcp_review=ok; source=Skyrim.esm; stages=10; journal_stages=10|20|30|200; completion_stages=200; objectives=9,
02154F:Skyrim.esm,Update.esm,TG03,Dampened Spirits,existing-promoted,14,7,200,11,direct_mcp_review=ok; source=Update.esm; stages=14; journal_stages=10|20|30|40|80|90|200; completion_stages=200; objectives=11,
021550:Skyrim.esm,Skyrim.esm,TG04,Scoundrel's Folly,existing-promoted,14,4,200,9,direct_mcp_review=ok; source=Skyrim.esm; stages=14; journal_stages=10|20|40|200; completion_stages=200; objectives=9,
021551:Skyrim.esm,Dawnguard.esm,TG05,Speaking With Silence,existing-promoted,11,2,200,4,direct_mcp_review=ok; source=Dawnguard.esm; stages=11; journal_stages=10|200; completion_stages=200; objectives=4,
021552:Skyrim.esm,Update.esm,TG06,Hard Answers,existing-promoted,12,5,200,9,direct_mcp_review=ok; source=Update.esm; stages=12; journal_stages=10|20|30|40|200; completion_stages=200; objectives=9,
021553:Skyrim.esm,Skyrim.esm,TG07,The Pursuit,existing-promoted,13,5,200,8,direct_mcp_review=ok; source=Skyrim.esm; stages=13; journal_stages=10|30|40|60|200; completion_stages=200; objectives=8,
021554:Skyrim.esm,Dawnguard.esm,TG08B,Blindsighted,existing-promoted,16,8,200,7,direct_mcp_review=ok; source=Dawnguard.esm; stages=16; journal_stages=10|20|30|40|45|50|60|200; completion_stages=200; objectives=7,
021555:Skyrim.esm,Skyrim.esm,TG09,Darkness Returns,existing-promoted,10,3,200,8,direct_mcp_review=ok; source=Skyrim.esm; stages=10; journal_stages=10|30|200; completion_stages=200; objectives=8,
021556:Skyrim.esm,Skyrim.esm,TG00,A Chance Arrangement,existing-promoted,9,2,200,4,direct_mcp_review=ok; source=Skyrim.esm; stages=9; journal_stages=8|200; completion_stages=200; objectives=4,
021891:Skyrim.esm,Skyrim.esm,FreeformMorthalA,Falion's Secret,semantic-silent,6,0,200,0,direct_mcp_review=ok; source=Skyrim.esm; stages=6; journal_stages=none; completion_stages=200; objectives=0,
021896:Skyrim.esm,Skyrim.esm,FreeformMorthalB,For the Good of Morthal,ambiguous-inert,4,0,20,1,direct_mcp_review=ok; source=Skyrim.esm; stages=4; journal_stages=none; completion_stages=20; objectives=1,Only objective 10 and an untexted s20 terminal are present; political meaning of Gorm's letter is not established by the QUST record.
022F08:Skyrim.esm,Skyrim.esm,DA10,The House of Horrors,existing-promoted,33,5,200,8,direct_mcp_review=ok; source=Skyrim.esm; stages=33; journal_stages=10|80|200|500|550; completion_stages=200; objectives=8,Official core s200 is directly verified. The s210 rows are correctly dependency-owned by House of Horrors QE; their absence from Skyrim.esm is expected and is not a core defect.
022F47:Skyrim.esm,Skyrim.esm,DB02a,Sanctuary,existing-promoted,5,2,200,2,direct_mcp_review=ok; source=Skyrim.esm; stages=5; journal_stages=10|200; completion_stages=200; objectives=2,
02369E:Skyrim.esm,Skyrim.esm,CWResetOBSOLETE,,semantic-silent,1,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0,
0236A3:Skyrim.esm,Skyrim.esm,CWResetGarrison1,,semantic-silent,2,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0,
023A64:Skyrim.esm,Skyrim.esm,MS07,Lights Out!,candidate-proposed,13,8,250,8,direct_mcp_review=ok; source=Skyrim.esm; stages=13; journal_stages=10|50|100|125|150|175|225|250; completion_stages=250; objectives=8,Vanilla sabotage row proposed at s100; review behavior with the dependency-gated Save the Icerunner route before promotion.
023B6C:Skyrim.esm,Skyrim.esm,T01,The Heart of Dibella,existing-promoted,8,4,200|205,7,direct_mcp_review=ok; source=Skyrim.esm; stages=8; journal_stages=60|70|200|205; completion_stages=200|205; objectives=7,
023C1D:Skyrim.esm,Skyrim.esm,DialogueGenericFriendlyFire,Generic dialogue,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
023E5E:Skyrim.esm,Skyrim.esm,DialogueBrandyMugFarm1,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
023E60:Skyrim.esm,Skyrim.esm,DialogueCompanionsJorrvaskr,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
023E61:Skyrim.esm,Skyrim.esm,DialogueKynesgroveGannaGemma2,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
023E63:Skyrim.esm,Skyrim.esm,DialogueKynesgroveGannaGemma3,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
023E65:Skyrim.esm,Skyrim.esm,DialogueKynesgroveGannaGemma4,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
023E67:Skyrim.esm,Skyrim.esm,DialogueKynesgroveGannaGemma5,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
023E69:Skyrim.esm,Skyrim.esm,DialogueKynesgroveGannaGemma6,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
023E6B:Skyrim.esm,Skyrim.esm,DialogueKynesgroveKjeldYoungerIddra1,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
023E6D:Skyrim.esm,Skyrim.esm,DialogueKynesgroveKjeldYoungerIddra2,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
023E6F:Skyrim.esm,Skyrim.esm,DialogueKynesgroveKjeldYoungerIddra3,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
023E77:Skyrim.esm,Skyrim.esm,DialogueKynesgroveKjeldYoungerKjeld1,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
023E79:Skyrim.esm,Skyrim.esm,DialogueKynesgroveKjeldYoungerKjeld2,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
023E7B:Skyrim.esm,Skyrim.esm,DialogueKynesgroveKjeldYoungerKjeld3,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
023E7D:Skyrim.esm,Skyrim.esm,DialogueKynesgroveRoggiIddra1,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
023E7F:Skyrim.esm,Skyrim.esm,DialogueKynesgroveRoggiIddra2,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
023E81:Skyrim.esm,Skyrim.esm,DialogueKynesgroveRoggiIddra3,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
023E83:Skyrim.esm,Skyrim.esm,DialogueKynesgroveRoggiKjeld1,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
023E86:Skyrim.esm,Skyrim.esm,DialogueKynesgroveRoggiKjeld2,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
023E8C:Skyrim.esm,Skyrim.esm,DialogueKynesgroveRoggiKjeld3,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
023E92:Skyrim.esm,Skyrim.esm,DialogueBrandyMugFarm2,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
023E9F:Skyrim.esm,Skyrim.esm,DialogueBrandyMugFarm3,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
023EA1:Skyrim.esm,Skyrim.esm,DialogueHlaaluFarm1,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
023EA3:Skyrim.esm,Skyrim.esm,DialogueHlaaluFarm2,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
023EA5:Skyrim.esm,Skyrim.esm,DialogueHlaaluFarm3,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
023EA8:Skyrim.esm,Skyrim.esm,DialogueHollyfrostFarmTulvurHillevi1,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
023EAA:Skyrim.esm,Skyrim.esm,DialogueHollyfrostFarmTulvurHillevi2,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
023EAC:Skyrim.esm,Skyrim.esm,DialogueHollyfrostFarmTulvurTorsten1,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
023EAE:Skyrim.esm,Skyrim.esm,DialogueHollyfrostFarmTulvurTorsten2,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
023EB0:Skyrim.esm,Skyrim.esm,DialogueNarzulburMauhulakhBolar1,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
023EB3:Skyrim.esm,Skyrim.esm,DialogueNarzulburMauhulakhBolar2,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
023EB5:Skyrim.esm,Skyrim.esm,DialogueNarzulburMauhulakhYatul1,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
023EB7:Skyrim.esm,Skyrim.esm,DialogueNarzulburMauhulakhYatul2,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
023EB9:Skyrim.esm,Skyrim.esm,DialogueNarzulburMauhulakhUrog1,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
023EBB:Skyrim.esm,Skyrim.esm,DialogueNarzulburMauhulakhUrog2,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
023EBD:Skyrim.esm,Skyrim.esm,DialogueNarzulburMauhulakhUrog3,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
023EBF:Skyrim.esm,Skyrim.esm,DialogueNarzulburBolarYatul1,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
023EC1:Skyrim.esm,Skyrim.esm,DialogueNarzulburBolarYatul2,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
023EC3:Skyrim.esm,Skyrim.esm,DialogueNarzulburBolarYatul3,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
023EC5:Skyrim.esm,Skyrim.esm,DialogueNarzulburBolarYatul4,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
023EC7:Skyrim.esm,Skyrim.esm,DialogueNarzulburMauhulakhDushnamub1,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
023EC9:Skyrim.esm,Skyrim.esm,DialogueNarzulburMauhulakhDushnamub2,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
023ECB:Skyrim.esm,Skyrim.esm,DialogueNarzulburMauhulakhDushnamub3,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
023ECD:Skyrim.esm,Skyrim.esm,DialogueNarzulburMulGadba1,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
023ECF:Skyrim.esm,Skyrim.esm,DialogueNarzulburMulGadba2,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
023ED1:Skyrim.esm,Skyrim.esm,DialogueNarzulburMulGadba3,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
023ED3:Skyrim.esm,Skyrim.esm,DialogueNarzulburMulGadba4,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
023ED5:Skyrim.esm,Skyrim.esm,DialogueNarzulburUrogYatul1,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
023ED7:Skyrim.esm,Skyrim.esm,DialogueNarzulburUrogYatul2,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
023ED9:Skyrim.esm,Skyrim.esm,DialogueNarzulburUrogYatul3,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
023EE4:Skyrim.esm,Dragonborn.esm,WICastMagic04,Shout - learn about word wall,semantic-silent-radiant-or-template,4,0,200,1,direct_mcp_review=ok; source=Dragonborn.esm; stages=4; journal_stages=none; completion_stages=200; objectives=1,
023EEB:Skyrim.esm,Skyrim.esm,WIThief01,Thief lock picking,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
0240B8:Skyrim.esm,Update.esm,DA07,Pieces of the Past,existing-promoted,25,9,100|150,13,direct_mcp_review=ok; source=Update.esm; stages=25; journal_stages=10|13|50|70|80|90|100|150|200; completion_stages=100|150; objectives=13,
024151:Skyrim.esm,Skyrim.esm,DarkSideContractDialogue,,semantic-silent,3,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=0,
0242AF:Skyrim.esm,Dawnguard.esm,DA16,Waking Nightmare,existing-promoted,34,9,200,24,direct_mcp_review=ok; source=Dawnguard.esm; stages=34; journal_stages=20|25|50|90|140|150|180|197|200; completion_stages=200; objectives=24,
0242B5:Skyrim.esm,Skyrim.esm,DialogueKarthwasten,DialogueKarthwasten,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
0242BA:Skyrim.esm,Skyrim.esm,MQ105,The Way of the Voice,existing-promoted,53,3,160,8,direct_mcp_review=ok; source=Skyrim.esm; stages=53; journal_stages=10|30|160; completion_stages=160; objectives=8,
02430E:Skyrim.esm,Skyrim.esm,DialogueWinterhold,,structural-silent,1,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0,
02499C:Skyrim.esm,Update.esm,MS12b,Repairing the Phial,candidate-proposed,5,3,100,5,direct_mcp_review=ok; source=Update.esm; stages=5; journal_stages=10|30|100; completion_stages=100; objectives=5,
024E1A:Skyrim.esm,Skyrim.esm,CWMerchants,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
025185:Skyrim.esm,Skyrim.esm,CR02,Animal Extermination,semantic-silent-radiant-or-template,7,2,100|200,2,direct_mcp_review=ok; source=Skyrim.esm; stages=7; journal_stages=10|20; completion_stages=100|200; objectives=2,
02522F:Skyrim.esm,Skyrim.esm,CR05,Trouble in Skyrim,semantic-silent-radiant-or-template,7,2,200,2,direct_mcp_review=ok; source=Skyrim.esm; stages=7; journal_stages=10|20; completion_stages=200; objectives=2,
025230:Skyrim.esm,Skyrim.esm,CR03,Animal Pelt Collection,semantic-silent-radiant-or-template,7,2,200,2,direct_mcp_review=ok; source=Skyrim.esm; stages=7; journal_stages=10|20; completion_stages=200; objectives=2,
025231:Skyrim.esm,Update.esm,CR04,Hired Muscle,semantic-silent-radiant-or-template,10,4,100,2,direct_mcp_review=ok; source=Update.esm; stages=10; journal_stages=10|20|30|40; completion_stages=100; objectives=2,
025250:Skyrim.esm,Update.esm,CR07,Escaped Criminal,semantic-silent-radiant-or-template,7,2,200,2,direct_mcp_review=ok; source=Update.esm; stages=7; journal_stages=10|20; completion_stages=200; objectives=2,
025251:Skyrim.esm,Update.esm,CR08,Rescue Mission,semantic-silent-radiant-or-template,12,3,100,5,direct_mcp_review=ok; source=Update.esm; stages=12; journal_stages=10|25|50; completion_stages=100; objectives=5,
025252:Skyrim.esm,Skyrim.esm,CR09,Striking the Heart,semantic-silent-radiant-or-template,6,2,200,2,direct_mcp_review=ok; source=Skyrim.esm; stages=6; journal_stages=10|20; completion_stages=200; objectives=2,
025EED:Skyrim.esm,Skyrim.esm,DialogueMarkarthInnKlepprFrabbiScene01,DialogueMarkarthInnKlepprFrabbiScene01,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
025EEE:Skyrim.esm,Skyrim.esm,DialogueMarkarthInnOmluagHathrasilScene01,DialogueMarkarthInnOmluagHathrasilScene01,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
025EEF:Skyrim.esm,Skyrim.esm,DialogueMarkarthInnEndonsFamilyScene01,DialogueMarkarthInnEndonsFamilyScene01,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
025EF1:Skyrim.esm,Skyrim.esm,DialogueMarkarthInnDegaineCosnachScene02,DialogueMarkarthInnDegaineCosnachScene02,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
025EF2:Skyrim.esm,Skyrim.esm,DialogueMarkarthKeepStormcloakCourtScene03,DialogueMarkarthKeepStormcloakCourtScene03,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
025EF3:Skyrim.esm,Skyrim.esm,DialogueMarkarthInnFrabbiHreinnScene01,DialogueMarkarthInnFrabbiHreinnScene01,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
025EF7:Skyrim.esm,Skyrim.esm,DialogueMarkarthInnKlepprFrabbiScene02,DialogueMarkarthInnKlepprFrabbiScene02,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
025EF8:Skyrim.esm,Skyrim.esm,DialogueMarkarthBlacksmithScene02,DialogueMarkarthBlacksmithScene02,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
025EF9:Skyrim.esm,Skyrim.esm,DialogueMarkarthKeepStormcloakCourtScene02,DialogueMarkarthKeepStormcloakCourtScene02,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
025EFB:Skyrim.esm,Skyrim.esm,DialogueMarkarthInnKlepprFrabbiScene03,DialogueMarkarthInnKlepprFrabbiScene03,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
025EFE:Skyrim.esm,Skyrim.esm,DialogueMarkarthInnKlepprCosnachScene01,DialogueMarkarthInnKlepprCosnachScene01,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
025EFF:Skyrim.esm,Skyrim.esm,DialogueMarkarthInnYngvarKlepprScene01,DialogueMarkarthInnYngvarKlepprScene01,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
025F00:Skyrim.esm,Skyrim.esm,DialogueMarkarthIntroBlacksmithScene,DialogueMarkarthIntroBlacksmithScene,structural-silent,2,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0,
025F01:Skyrim.esm,Skyrim.esm,DialogueMarkarthKeepStormcloakCourtScene01,DialogueMarkarthKeepStormcloakCourtScene01,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
025F02:Skyrim.esm,Skyrim.esm,DialogueMarkarthInnKlepprHreinnScene01,DialogueMarkarthInnKlepprHreinnScene01,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
025F03:Skyrim.esm,Skyrim.esm,DialogueMarkarthInnKlepprHreinnScene02,DialogueMarkarthInnKlepprHreinnScene02,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
025F05:Skyrim.esm,Skyrim.esm,DialogueMarkarthInnOgmundKlepprScene01,DialogueMarkarthInnOgmundKlepprScene01,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
025F07:Skyrim.esm,Skyrim.esm,DialogueMarkarthKeepImperialCourtScene01,DialogueMarkarthKeepImperialCourtScene01,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
025F08:Skyrim.esm,Skyrim.esm,DialogueMarkarthHagsCureSceneMuiriBothela02,DialogueMarkarthHagsCureSceneMuiriBothela02,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
025F25:Skyrim.esm,Skyrim.esm,DialogueMarkarthHagsCureSceneMuiriBothela01,DialogueMarkarthHagsCureSceneMuiriBothela01,structural-silent,1,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0,
025F26:Skyrim.esm,Skyrim.esm,DialogueMarkarthInnDegaineCosnachScene01,DialogueMarkarthInnDegaineCosnachScene01,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
025F3E:Skyrim.esm,Skyrim.esm,MS14,Laid to Rest,existing-promoted,23,6,200,10,direct_mcp_review=ok; source=Skyrim.esm; stages=23; journal_stages=20|30|70|95|100|200; completion_stages=200; objectives=10,
026017:Skyrim.esm,Skyrim.esm,DialogueMarkarthKeepImperialCourtScene03,DialogueMarkarthKeepImperialCourtScene03,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
026041:Skyrim.esm,Skyrim.esm,DialogueMarkarthKeepKitchenScene02,DialogueMarkarthKeepKitchenScene02,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
026043:Skyrim.esm,Skyrim.esm,DialogueMarkarthKeepCalcelmoAicantarScene01,DialogueMarkarthKeepCalcelmoAicantarScene01,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
026044:Skyrim.esm,Skyrim.esm,DialogueMarkarthInnEndonsFamilyScene02,DialogueMarkarthInnEndonsFamilyScene02,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
026046:Skyrim.esm,Skyrim.esm,DialogueMarkarthKeepImperialCourtScene02,DialogueMarkarthKeepImperialCourtScene02,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
026047:Skyrim.esm,Skyrim.esm,DialogueMarkarthKeepCalcelmoAicantarScene02,DialogueMarkarthKeepCalcelmoAicantarScene02,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
026048:Skyrim.esm,Skyrim.esm,DialogueMarkarthKeepKitchenScene01,DialogueMarkarthKeepKitchenScene01,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
02610A:Skyrim.esm,Skyrim.esm,MQ102B,Season Unending,semantic-silent,23,0,100,0,direct_mcp_review=ok; source=Skyrim.esm; stages=23; journal_stages=none; completion_stages=100; objectives=0,
02610B:Skyrim.esm,Skyrim.esm,CW02B,The Jagged Crown,candidate-proposed,44,2,200,7,direct_mcp_review=ok; source=Skyrim.esm; stages=44; journal_stages=10|30; completion_stages=200; objectives=7,Owner approved correction of every s72 undead row to directly existing s160; direct VMAD proves QF_MQ103B_0002610B Fragment_40 at s160. RUNTIME-VERIFY remains required.
