input_id,batch_id,wave,separator,mod,plugin,plugin_path,evidence_id,evidence_kind,reader_status,record_signature,formid,editor_id,name,quest_expansion_classification,stage_numbers,evidence,signal_counts,proposed_triage,proposed_reason,notes,primary_review_status
c190aa150a1258ed,NQ056,NQ,Character Visuals - UBE,Ultimate Body Enhancer - Patch Compendium,Survival Mode UBE Patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Ultimate Body Enhancer - Patch Compendium\Survival Mode UBE Patch.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,Direct selected-signature reads.,SPEL:5,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",Direct signal candidate enumeration: 5,REJECTED
56e89a42aabae569,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] BDOR Hairs SSE 0.17,[Dint999] BDOr_Hairstyles.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] BDOR Hairs SSE 0.17\[Dint999] BDOr_Hairstyles.esp,56e89a42aabae569|00498F:[Dint999] BDOr_Hairstyles.esp,SIGNAL,read,ARMO,00498F:[Dint999] BDOr_Hairstyles.esp,_d_BDOR_wig_PDW_01,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
56e89a42aabae569,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] BDOR Hairs SSE 0.17,[Dint999] BDOr_Hairstyles.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] BDOR Hairs SSE 0.17\[Dint999] BDOr_Hairstyles.esp,56e89a42aabae569|006AE5:[Dint999] BDOr_Hairstyles.esp,SIGNAL,read,ARMO,006AE5:[Dint999] BDOr_Hairstyles.esp,_d_BDOR_wig_PDW_07,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
56e89a42aabae569,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] BDOR Hairs SSE 0.17,[Dint999] BDOr_Hairstyles.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] BDOR Hairs SSE 0.17\[Dint999] BDOr_Hairstyles.esp,56e89a42aabae569|006AE9:[Dint999] BDOr_Hairstyles.esp,SIGNAL,read,ARMO,006AE9:[Dint999] BDOr_Hairstyles.esp,_d_BDOR_wig_PPW_16,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
56e89a42aabae569,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] BDOR Hairs SSE 0.17,[Dint999] BDOr_Hairstyles.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] BDOR Hairs SSE 0.17\[Dint999] BDOr_Hairstyles.esp,56e89a42aabae569|0075EF:[Dint999] BDOr_Hairstyles.esp,SIGNAL,read,ARMO,0075EF:[Dint999] BDOr_Hairstyles.esp,_d_BDOR_wig_PLW_06,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
56e89a42aabae569,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] BDOR Hairs SSE 0.17,[Dint999] BDOr_Hairstyles.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] BDOR Hairs SSE 0.17\[Dint999] BDOr_Hairstyles.esp,56e89a42aabae569|007B8C:[Dint999] BDOr_Hairstyles.esp,SIGNAL,read,ARMO,007B8C:[Dint999] BDOr_Hairstyles.esp,_d_BDOR_wig_PKW_05,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
56e89a42aabae569,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] BDOR Hairs SSE 0.17,[Dint999] BDOr_Hairstyles.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] BDOR Hairs SSE 0.17\[Dint999] BDOr_Hairstyles.esp,56e89a42aabae569|007B8A:[Dint999] BDOr_Hairstyles.esp,SIGNAL,read,ARMO,007B8A:[Dint999] BDOr_Hairstyles.esp,_d_BDOR_wig_PPW_01,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
56e89a42aabae569,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] BDOR Hairs SSE 0.17,[Dint999] BDOr_Hairstyles.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] BDOR Hairs SSE 0.17\[Dint999] BDOr_Hairstyles.esp,56e89a42aabae569|005FD1:[Dint999] BDOr_Hairstyles.esp,SIGNAL,read,ARMO,005FD1:[Dint999] BDOr_Hairstyles.esp,_d_BDOR_wig_PPW_23,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
56e89a42aabae569,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] BDOR Hairs SSE 0.17,[Dint999] BDOr_Hairstyles.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] BDOR Hairs SSE 0.17\[Dint999] BDOr_Hairstyles.esp,56e89a42aabae569|00233D:[Dint999] BDOr_Hairstyles.esp,SIGNAL,read,ARMO,00233D:[Dint999] BDOr_Hairstyles.esp,_d_BDOR_wig_PPW_07,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
56e89a42aabae569,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] BDOR Hairs SSE 0.17,[Dint999] BDOr_Hairstyles.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] BDOR Hairs SSE 0.17\[Dint999] BDOr_Hairstyles.esp,56e89a42aabae569|0054C9:[Dint999] BDOr_Hairstyles.esp,SIGNAL,read,ARMO,0054C9:[Dint999] BDOr_Hairstyles.esp,_d_BDOR_wig_PGW_02,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
56e89a42aabae569,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] BDOR Hairs SSE 0.17,[Dint999] BDOr_Hairstyles.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] BDOR Hairs SSE 0.17\[Dint999] BDOr_Hairstyles.esp,56e89a42aabae569|00AD1E:[Dint999] BDOr_Hairstyles.esp,SIGNAL,read,ARMO,00AD1E:[Dint999] BDOr_Hairstyles.esp,_d_BDOR_wig_PCW_01,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
56e89a42aabae569,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] BDOR Hairs SSE 0.17,[Dint999] BDOr_Hairstyles.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] BDOR Hairs SSE 0.17\[Dint999] BDOr_Hairstyles.esp,56e89a42aabae569|00233F:[Dint999] BDOr_Hairstyles.esp,SIGNAL,read,ARMO,00233F:[Dint999] BDOr_Hairstyles.esp,_d_BDOR_wig_PPW_07A,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
56e89a42aabae569,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] BDOR Hairs SSE 0.17,[Dint999] BDOr_Hairstyles.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] BDOR Hairs SSE 0.17\[Dint999] BDOr_Hairstyles.esp,56e89a42aabae569|004F2E:[Dint999] BDOr_Hairstyles.esp,SIGNAL,read,ARMO,004F2E:[Dint999] BDOr_Hairstyles.esp,_d_BDOR_wig_PHW_08,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
56e89a42aabae569,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] BDOR Hairs SSE 0.17,[Dint999] BDOr_Hairstyles.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] BDOR Hairs SSE 0.17\[Dint999] BDOr_Hairstyles.esp,56e89a42aabae569|004993:[Dint999] BDOr_Hairstyles.esp,SIGNAL,read,ARMO,004993:[Dint999] BDOr_Hairstyles.esp,_d_BDOR_wig_PKW_02,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
56e89a42aabae569,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] BDOR Hairs SSE 0.17,[Dint999] BDOr_Hairstyles.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] BDOR Hairs SSE 0.17\[Dint999] BDOr_Hairstyles.esp,56e89a42aabae569|002343:[Dint999] BDOr_Hairstyles.esp,SIGNAL,read,ARMO,002343:[Dint999] BDOr_Hairstyles.esp,_d_BDOR_wig_PPW_07C,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
56e89a42aabae569,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] BDOR Hairs SSE 0.17,[Dint999] BDOr_Hairstyles.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] BDOR Hairs SSE 0.17\[Dint999] BDOr_Hairstyles.esp,56e89a42aabae569|00391A:[Dint999] BDOr_Hairstyles.esp,SIGNAL,read,ARMO,00391A:[Dint999] BDOr_Hairstyles.esp,_d_BDOR_wig_PPW_03,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
56e89a42aabae569,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] BDOR Hairs SSE 0.17,[Dint999] BDOr_Hairstyles.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] BDOR Hairs SSE 0.17\[Dint999] BDOr_Hairstyles.esp,56e89a42aabae569|005FD5:[Dint999] BDOr_Hairstyles.esp,SIGNAL,read,ARMO,005FD5:[Dint999] BDOr_Hairstyles.esp,_d_BDOR_wig_PEW_02B,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
56e89a42aabae569,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] BDOR Hairs SSE 0.17,[Dint999] BDOr_Hairstyles.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] BDOR Hairs SSE 0.17\[Dint999] BDOr_Hairstyles.esp,56e89a42aabae569|0054C5:[Dint999] BDOr_Hairstyles.esp,SIGNAL,read,ARMO,0054C5:[Dint999] BDOr_Hairstyles.esp,_d_BDOR_wig_PDW_02,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
56e89a42aabae569,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] BDOR Hairs SSE 0.17,[Dint999] BDOr_Hairstyles.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] BDOR Hairs SSE 0.17\[Dint999] BDOr_Hairstyles.esp,56e89a42aabae569|004F2C:[Dint999] BDOr_Hairstyles.esp,SIGNAL,read,ARMO,004F2C:[Dint999] BDOr_Hairstyles.esp,_d_BDOR_wig_PLW_12,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
56e89a42aabae569,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] BDOR Hairs SSE 0.17,[Dint999] BDOr_Hairstyles.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] BDOR Hairs SSE 0.17\[Dint999] BDOr_Hairstyles.esp,56e89a42aabae569|007B88:[Dint999] BDOr_Hairstyles.esp,SIGNAL,read,ARMO,007B88:[Dint999] BDOr_Hairstyles.esp,_d_BDOR_wig_PPW_19,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
56e89a42aabae569,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] BDOR Hairs SSE 0.17,[Dint999] BDOr_Hairstyles.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] BDOR Hairs SSE 0.17\[Dint999] BDOr_Hairstyles.esp,56e89a42aabae569|004991:[Dint999] BDOr_Hairstyles.esp,SIGNAL,read,ARMO,004991:[Dint999] BDOr_Hairstyles.esp,_d_BDOR_wig_PHW_11,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
56e89a42aabae569,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] BDOR Hairs SSE 0.17,[Dint999] BDOr_Hairstyles.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] BDOR Hairs SSE 0.17\[Dint999] BDOr_Hairstyles.esp,56e89a42aabae569|000D63:[Dint999] BDOr_Hairstyles.esp,SIGNAL,read,ARMO,000D63:[Dint999] BDOr_Hairstyles.esp,_d_BDOR_wig_PPW_21,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
56e89a42aabae569,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] BDOR Hairs SSE 0.17,[Dint999] BDOr_Hairstyles.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] BDOR Hairs SSE 0.17\[Dint999] BDOr_Hairstyles.esp,56e89a42aabae569|004411:[Dint999] BDOr_Hairstyles.esp,SIGNAL,read,ARMO,004411:[Dint999] BDOr_Hairstyles.esp,_d_BDOR_wig_PPW_22,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
56e89a42aabae569,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] BDOR Hairs SSE 0.17,[Dint999] BDOr_Hairstyles.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] BDOR Hairs SSE 0.17\[Dint999] BDOr_Hairstyles.esp,56e89a42aabae569|0054C7:[Dint999] BDOr_Hairstyles.esp,SIGNAL,read,ARMO,0054C7:[Dint999] BDOr_Hairstyles.esp,_d_BDOR_wig_PGW_01,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
56e89a42aabae569,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] BDOR Hairs SSE 0.17,[Dint999] BDOr_Hairstyles.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] BDOR Hairs SSE 0.17\[Dint999] BDOr_Hairstyles.esp,56e89a42aabae569|000D64:[Dint999] BDOr_Hairstyles.esp,SIGNAL,read,BOOK,000D64:[Dint999] BDOr_Hairstyles.esp,_d_BDOR_wig_Book,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,Direct selected-signature reads.,ARMO:95|BOOK:2,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",Direct signal candidate enumeration: 97,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|003BCF:[dint999] HairPack02.esp,SIGNAL,read,ARMO,003BCF:[dint999] HairPack02.esp,_dint02HW_16Br2wig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|01148D:[dint999] HairPack02.esp,SIGNAL,read,ARMO,01148D:[dint999] HairPack02.esp,_dint02HW_30wig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|00F374:[dint999] HairPack02.esp,SIGNAL,read,ARMO,00F374:[dint999] HairPack02.esp,_dint02HW_07BowBlue,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|011A49:[dint999] HairPack02.esp,SIGNAL,read,ARMO,011A49:[dint999] HairPack02.esp,_dint02HW_31wig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|011A4B:[dint999] HairPack02.esp,SIGNAL,read,ARMO,011A4B:[dint999] HairPack02.esp,_dint02HW_31ALTwig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|009542:[dint999] HairPack02.esp,SIGNAL,read,ARMO,009542:[dint999] HairPack02.esp,_dint02HW_22ALTwig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|00F372:[dint999] HairPack02.esp,SIGNAL,read,ARMO,00F372:[dint999] HairPack02.esp,_dint02HW_07BowBlack,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|00E2CD:[dint999] HairPack02.esp,SIGNAL,read,ARMO,00E2CD:[dint999] HairPack02.esp,_dint02HW_27wig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|00F376:[dint999] HairPack02.esp,SIGNAL,read,ARMO,00F376:[dint999] HairPack02.esp,_dint02HW_07BowBrown,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|00F378:[dint999] HairPack02.esp,SIGNAL,read,ARMO,00F378:[dint999] HairPack02.esp,_dint02HW_07BowRed,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|00F37A:[dint999] HairPack02.esp,SIGNAL,read,ARMO,00F37A:[dint999] HairPack02.esp,_dint02HW_07BowW,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|000D91:[dint999] HairPack02.esp,SIGNAL,read,ARMO,000D91:[dint999] HairPack02.esp,_dint02HW_04ALTwig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|000D8D:[dint999] HairPack02.esp,SIGNAL,read,ARMO,000D8D:[dint999] HairPack02.esp,_dint02HW_03ALTwig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|00F8EA:[dint999] HairPack02.esp,SIGNAL,read,ARMO,00F8EA:[dint999] HairPack02.esp,_dint02HW_28wig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|00F8EC:[dint999] HairPack02.esp,SIGNAL,read,ARMO,00F8EC:[dint999] HairPack02.esp,_dint02HW_28ALTwig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|010EE8:[dint999] HairPack02.esp,SIGNAL,read,ARMO,010EE8:[dint999] HairPack02.esp,_dint02HW_29wig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|000D99:[dint999] HairPack02.esp,SIGNAL,read,ARMO,000D99:[dint999] HairPack02.esp,_dint02HW_06ALTwig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|000DBF:[dint999] HairPack02.esp,SIGNAL,read,ARMO,000DBF:[dint999] HairPack02.esp,_dint02HW_17wig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|005E51:[dint999] HairPack02.esp,SIGNAL,read,ARMO,005E51:[dint999] HairPack02.esp,_dint02HW_19ALTwig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
