editor_id,quest_name,outcome_stage,outcome,act_tags,deity,valence,intensity,magnitude,citation
CW02B,The Jagged Crown,160,Defeated the draugr defending Korvanjund.,slay_undead,Y'ffre,+,m,small,"cross-gen candidate: slay_undead(m) from the Y'ffre Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CW03,Message to Whiterun,210,Completed the Imperial message route and reported to the Imperial field commander.,serve_empire_order,Akatosh,+,m,small,"cross-gen candidate: serve_empire_order(S) from the Akatosh Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CW03,Message to Whiterun,210,Completed the Imperial message route and reported to the Imperial field commander.,serve_empire_order,Alkosh,+,m,small,"cross-gen candidate: serve_empire_order(m) from the Alkosh Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CW03,Message to Whiterun,210,Completed the Imperial message route and reported to the Imperial field commander.,keep_oath,Malacath,+,S,small,"cross-gen candidate: keep_oath(C) from the Malacath Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CW03,Message to Whiterun,210,Completed the Imperial message route and reported to the Imperial field commander.,serve_empire_order,Mehrunes Dagon,-,m,small,"cross-gen candidate: serve_empire_order(S) from the Mehrunes Dagon Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CW03,Message to Whiterun,210,Completed the Imperial message route and reported to the Imperial field commander.,serve_empire_order,Peryite,+,m,small,"cross-gen candidate: serve_empire_order(m) from the Peryite Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CW03,Message to Whiterun,210,Completed the Imperial message route and reported to the Imperial field commander.,serve_empire_order,Sheogorath,-,m,small,"cross-gen candidate: serve_empire_order(m) from the Sheogorath Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CW03,Message to Whiterun,210,Completed the Imperial message route and reported to the Imperial field commander.,keep_oath,Stuhn,+,m,small,"cross-gen candidate: keep_oath(S) from the Stuhn Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CW03,Message to Whiterun,210,Completed the Imperial message route and reported to the Imperial field commander.,keep_oath,Trinimac,+,m,small,"cross-gen candidate: keep_oath(S) from the Trinimac Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CW03,Message to Whiterun,210,Completed the Imperial message route and reported to the Imperial field commander.,keep_oath,Z'en,+,m,small,"cross-gen candidate: keep_oath(m) from the Z'en Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CW03,Message to Whiterun,240,Completed the Stormcloak message route and set the siege of Whiterun in motion.,keep_oath,Akatosh,+,m,small,"cross-gen candidate: keep_oath(S) from the Akatosh Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CW03,Message to Whiterun,240,Completed the Stormcloak message route and set the siege of Whiterun in motion.,keep_oath,Malacath,+,S,small,"cross-gen candidate: keep_oath(C) from the Malacath Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CW03,Message to Whiterun,240,Completed the Stormcloak message route and set the siege of Whiterun in motion.,keep_oath,Mehrunes Dagon,-,m,small,"cross-gen candidate: keep_oath(m) from the Mehrunes Dagon Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CW03,Message to Whiterun,240,Completed the Stormcloak message route and set the siege of Whiterun in motion.,keep_oath,Stuhn,+,m,small,"cross-gen candidate: keep_oath(S) from the Stuhn Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CW03,Message to Whiterun,240,Completed the Stormcloak message route and set the siege of Whiterun in motion.,defy_tyranny_talos,Talos,+,S,small,"cross-gen candidate: defy_tyranny_talos(C) from the Talos Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CW03,Message to Whiterun,240,Completed the Stormcloak message route and set the siege of Whiterun in motion.,keep_oath,Trinimac,+,m,small,"cross-gen candidate: keep_oath(S) from the Trinimac Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CW03,Message to Whiterun,240,Completed the Stormcloak message route and set the siege of Whiterun in motion.,keep_oath,Z'en,+,m,small,"cross-gen candidate: keep_oath(m) from the Z'en Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CWMission03,A False Front,200,Intercepted a military courier and delivered forged documents to the enemy commander.,deceit,Baan Dar,+,S,small,"cross-gen candidate: deceit(C) from the Baan Dar Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CWMission03,A False Front,200,Intercepted a military courier and delivered forged documents to the enemy commander.,deceit,Boethiah,+,m,small,"cross-gen candidate: deceit(S) from the Boethiah Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CWMission03,A False Front,200,Intercepted a military courier and delivered forged documents to the enemy commander.,deceit,Clavicus Vile,+,m,small,"cross-gen candidate: deceit(S) from the Clavicus Vile Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CWMission03,A False Front,200,Intercepted a military courier and delivered forged documents to the enemy commander.,deceit,Malacath,-,m,small,"cross-gen candidate: deceit(m) from the Malacath Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CWMission03,A False Front,200,Intercepted a military courier and delivered forged documents to the enemy commander.,deceit,Mephala,+,S,small,"cross-gen candidate: deceit(C) from the Mephala Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CWMission03,A False Front,200,Intercepted a military courier and delivered forged documents to the enemy commander.,deceit,Nocturnal,+,m,small,"cross-gen candidate: deceit(m) from the Nocturnal Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CWMission03,A False Front,200,Intercepted a military courier and delivered forged documents to the enemy commander.,deceit,Rajhin,+,m,small,"cross-gen candidate: deceit(S) from the Rajhin Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CWMission04,Rescue from <Alias=AttackPoint>,200,Freed imprisoned soldiers and captured the fort holding them.,protect_the_weak,Khenarthi,+,m,small,"cross-gen candidate: protect_the_weak(S) from the Khenarthi Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CWMission04,Rescue from <Alias=AttackPoint>,200,Freed imprisoned soldiers and captured the fort holding them.,protect_the_weak,Kynareth,+,m,small,"cross-gen candidate: protect_the_weak(m) from the Kynareth Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CWMission04,Rescue from <Alias=AttackPoint>,200,Freed imprisoned soldiers and captured the fort holding them.,protect_the_weak,Mara,+,m,small,"cross-gen candidate: protect_the_weak(m) from the Mara Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CWMission04,Rescue from <Alias=AttackPoint>,200,Freed imprisoned soldiers and captured the fort holding them.,protect_the_weak,Molag Bal,-,m,small,"cross-gen candidate: protect_the_weak(m) from the Molag Bal Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CWMission04,Rescue from <Alias=AttackPoint>,200,Freed imprisoned soldiers and captured the fort holding them.,protect_the_weak,Stendarr,+,S,small,"cross-gen candidate: protect_the_weak(C) from the Stendarr Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CWMission04,Rescue from <Alias=AttackPoint>,200,Freed imprisoned soldiers and captured the fort holding them.,protect_the_weak,Stuhn,+,m,small,"cross-gen candidate: protect_the_weak(S) from the Stuhn Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CWMission04,Rescue from <Alias=AttackPoint>,200,Freed imprisoned soldiers and captured the fort holding them.,protect_the_weak,Syrabane,+,S,small,"cross-gen candidate: protect_the_weak(C) from the Syrabane Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CWMission04,Rescue from <Alias=AttackPoint>,200,Freed imprisoned soldiers and captured the fort holding them.,protect_the_weak,Talos,+,m,small,"cross-gen candidate: protect_the_weak(m) from the Talos Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CWMission04,Rescue from <Alias=AttackPoint>,200,Freed imprisoned soldiers and captured the fort holding them.,protect_the_weak,The Hist,+,m,small,"cross-gen candidate: protect_the_weak(S) from the The Hist Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CWMission04,Rescue from <Alias=AttackPoint>,200,Freed imprisoned soldiers and captured the fort holding them.,protect_the_weak,Tsun,+,m,small,"cross-gen candidate: protect_the_weak(m) from the Tsun Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CWMission07,Compelling Tribute,200,Blackmailed an enemy steward and captured a military supply shipment.,deceit,Baan Dar,+,S,small,"cross-gen candidate: deceit(C) from the Baan Dar Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CWMission07,Compelling Tribute,200,Blackmailed an enemy steward and captured a military supply shipment.,deceit,Boethiah,+,m,small,"cross-gen candidate: deceit(S) from the Boethiah Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CWMission07,Compelling Tribute,200,Blackmailed an enemy steward and captured a military supply shipment.,deceit,Clavicus Vile,+,m,small,"cross-gen candidate: deceit(S) from the Clavicus Vile Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CWMission07,Compelling Tribute,200,Blackmailed an enemy steward and captured a military supply shipment.,deceit,Malacath,-,m,small,"cross-gen candidate: deceit(m) from the Malacath Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CWMission07,Compelling Tribute,200,Blackmailed an enemy steward and captured a military supply shipment.,deceit,Mephala,+,S,small,"cross-gen candidate: deceit(C) from the Mephala Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CWMission07,Compelling Tribute,200,Blackmailed an enemy steward and captured a military supply shipment.,deceit,Nocturnal,+,m,small,"cross-gen candidate: deceit(m) from the Nocturnal Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CWMission07,Compelling Tribute,200,Blackmailed an enemy steward and captured a military supply shipment.,deceit,Rajhin,+,m,small,"cross-gen candidate: deceit(S) from the Rajhin Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DA01,The Black Star,100,Cleanse Azura's Star (give to Aranea/Azura),"serve_a_daedra:azura,destroy_reject_daedra:molagbal",Azura,+,C,milestone,DA01 s100 cleansed Azura's Star ... mine to do with as I see fit
DA01,The Black Star,110,Complete the Black Star (give to Nelacar; traps mortal souls),"serve_a_daedra:azura,necromancy",Azura,-,S,milestone,DA01 s110 "completed the Black Star, an infinite Black Soul Gem" (defied Azura's wish to cleanse)
DA01,The Black Star,110,Black Soul Gem traps mortal souls,necromancy,Arkay,-,m,small,DA01 s110 (black soul gem = trapped mortal souls)
DA01,The Black Star,110,Black Soul Gem (undeath/soul-binding),necromancy,Meridia,-,m,small,DA01 s110
DA01,The Black Star,110,Helped Nelacar bind souls into the corrupted Star,necromancy,Tu'whacca,-,m,small,"DA01 s110: chose the black soul gem path (necromancy m). Tu'whacca guides souls to the Far Shores; trapping mortal souls in Malyn's star is theft from his ferry. Profile disapproves necromancy (C) but the act is one remove from Yokudan practice -> m/small echo of the Arkay -m cell. UESP: The Black Star"
DA01,The Black Star,100,Cleanse Azura's Star (give to Aranea/Azura),"serve_a_daedra:azura,destroy_reject_daedra:molagbal",Stendarr,+,S,small,"conflict adjudication: destroy_reject_daedra:molagbal(S) dominates serve_a_daedra:azura(S) for Stendarr -- the act is cleansing Molag Bal's corruption, not devotion to Azura; reviewed A1"
DA01,The Black Star,110,Complete the Black Star (give to Nelacar; traps mortal souls),serve_a_daedra:azura,Stendarr,-,S,small,"cross-gen candidate: serve_a_daedra:azura(S) from the Stendarr Part B profile; opposite branch of DA01 s100, both kept; REVIEW before promotion; reviewed A1"
DA01,The Black Star,110,Complete the Black Star (give to Nelacar; traps mortal souls),necromancy,Kynareth,-,m,small,"cross-gen candidate: necromancy(m) from the Kynareth Part B profile, stepped down; reviewed A2"
DA01,The Black Star,110,Complete the Black Star (give to Nelacar; traps mortal souls),serve_a_daedra:azura,Auri-El,-,m,small,"cross-gen candidate: serve_a_daedra:azura(S) from the Auri-El Part B profile, stepped down; reviewed A4"
DA01,The Black Star,100,Cleanse Azura's Star (give to Aranea/Azura),"serve_a_daedra:azura,destroy_reject_daedra:molagbal",Meridia,+,m,small,"cross-gen candidate: destroy_reject_daedra:molagbal(m) from the Meridia Part B profile, stepped down; REVIEW before promotion; reviewed A7"
DA01,The Black Star,110,Completed the Black Star as corrupt soul-binding magic,necromancy,Syrabane,-,m,small,remap T9 Syrabane: corrupt mortal-soul binding violates protective magical wisdom; exact Black Star branch only
DA01,The Black Star,110,Corrupted Azura's Star into a trap for mortal souls,reckless_magic,Julianos,-,S,small,"tranche10: Julianos dislike reckless_magic(S); DA01 s110 corruption branch already watched (Azura/Arkay rows); twisting a soul-artifact for ruin is the arts used carelessly for harm."
DA01,The Black Star,110,Corrupted Azura's Star into a soul-trap through reckless arcane abuse,reckless_magic,Magnus,-,C,small,"tranche10: Magnus disapprove reckless_magic(C) stepped to small (arc-shared); twisting a soul-artifact for ruin is the arts abused; DA01 s110 corruption branch already watched."
DA01,The Black Star,100,Cleansed Azura's Star of Malyn Varen's corrupt soul-binding magic,"serve_a_daedra:azura,destroy_reject_daedra:molagbal",Syrabane,+,m,small,"tranche10-ext: mirror of the existing Syrabane -m echo at DA01 s110 - if completing the Black Star is corrupt mortal-soul binding, purging that same corruption is protective soul-warding, Syrabane's ward-against-hostile-magic lane; readback comp=100 'I have cleansed Azura's Star'. Rejected generic read: not scored as Azura devotion (her own rows carry that)."
DA01,The Black Star,110,Corrupted Azura's Star into a soul-trap - dead-binding magic worked on a living soul,necromancy,Y'ffre,-,S,small,"tranche10-ext: Y'ffre necromancy(S) - soul-binding corruption is the same bone-law offense; s110 corruption branch already watched (Azura/Arkay/Meridia/Tu'whacca/Kynareth/Syrabane losses)."
DA01,The Black Star,70,I am inside Azura's Star and must defeat Malyn Varen's soul in order for Azura to purify the Star and bring me out.,prove_by_struggle,Baan Dar,+,m,small,T12 Khajiit-five wealth pass (intermediate stages): The Black Star s70 journal readback (vanilla-quest-stage-readback.csv stage_log_summary); Part B profile prove_by_struggle(m).
DA01,The Black Star,10,"Aranea, a priestess of Azura, says I am destined to find ""an elven man, who can turn the brightest star as black as night."" She believes he is in Winterhold.",disciplined_study,Azura,+,m,small,T12 Khajiit-five wealth pass (intermediate stages): The Black Star s10 journal readback (vanilla-quest-stage-readback.csv stage_log_summary); Part B profile disciplined_study(m).
DA01,The Black Star,50,"I have Azura's Star, but it's been corrupted by Malyn Varen's magic.",disciplined_study,Azura,+,m,milestone,T12 Khajiit-five wealth pass (intermediate stages): The Black Star s50 journal readback (vanilla-quest-stage-readback.csv stage_log_summary); Part B profile disciplined_study(m).
DA01,The Black Star,70,I am inside Azura's Star and must defeat Malyn Varen's soul in order for Azura to purify the Star and bring me out.,disciplined_study,Azura,+,m,small,T12 Khajiit-five wealth pass (intermediate stages): The Black Star s70 journal readback (vanilla-quest-stage-readback.csv stage_log_summary); Part B profile disciplined_study(m).
DA02,Boethiah's Calling,40,Sacrifice the trusting + defeat champion + don Ebony Mail,"ritual_sacrifice,murder_treacherous,prove_by_struggle,serve_a_daedra:boethiah",Boethiah,+,C,milestone,DA02 s10/s20/s40 "lead someone to the Pillar ... slay them"; "slay her champion ... don the Ebony Mail"
DA02,Boethiah's Calling,40,Lure + murder the trusting at the Pillar,"ritual_sacrifice,kill_the_helpless",Stendarr,-,C,milestone,DA02 s10 "instruct them to touch the Pillar ... slay them"
DA02,Boethiah's Calling,40,Ritual murder of the trusting,ritual_sacrifice,Mara,-,S,small,DA02 s10
DA02,Boethiah's Calling,40,Ritual sacrifice,ritual_sacrifice,Arkay,-,S,small,DA02 s10
DA02,Boethiah's Calling,40,Sacrifice by guile,deceit,Mephala,+,m,small,DA02 s10 (deceive the trusting victim)
DA02,Boethiah's Calling,40,Lured a trusting companion to the altar and slew them bound,"ritual_sacrifice,kill_the_helpless",Stuhn,-,S,small,"DA02 s40: sacrificed a follower bound to Boethiah's altar (kill_the_helpless S). Stuhn is the shield-thane of mercy to the yielding; a bound companion slain is his law broken at the root. One step below the Stendarr -C milestone -> S/small. Imperial Library: Stuhn"
DA02,Boethiah's Calling,40,Sacrifice the trusting + defeat champion + don Ebony Mail,kill_the_helpless,Dibella,-,m,small,"cross-gen candidate: kill_the_helpless(m) from the Dibella Part B profile, stepped down; reviewed A2"
DA02,Boethiah's Calling,40,Sacrifice the trusting + defeat champion + don Ebony Mail,murder_treacherous,Shor,-,S,small,"cross-gen candidate CONFLICT resolved: murder_treacherous(S) dominates prove_by_struggle(S) -- the enabling act is a treacherous sacrifice of a trusting companion, which Shor's honor code condemns regardless of the subsequent duel; reviewed A3"
DA02,Boethiah's Calling,40,Sacrifice the trusting + defeat champion + don Ebony Mail,prove_by_struggle,Tsun,+,C,small,cross-gen candidate: prove_by_struggle(C) from the Tsun Part B profile; Tsun's trial-focus reads the champion duel on its own terms; reviewed A3
DA02,Boethiah's Calling,40,Sacrifice the trusting + defeat champion + don Ebony Mail,serve_a_daedra:boethiah,Auri-El,-,S,small,conflict adjudicated: disapprove serve_a_daedra:boethiah(S) dominates prove_by_struggle(m) -- human sacrifice is a direct soul-god concern; reviewed A4
DA02,Boethiah's Calling,40,Sacrifice the trusting + defeat champion + don Ebony Mail,serve_a_daedra:boethiah,Trinimac,-,C,small,"cross-gen candidate: serve_a_daedra:boethiah(C) from the Trinimac Part B profile, stepped down; reviewed A4"
DA02,Boethiah's Calling,40,Sacrifice the trusting + defeat champion + don Ebony Mail,deceit,Baan Dar,+,C,small,"conflict adjudication: deceit(C) dominates over kill_the_helpless(m) for Baan Dar -- the sacrifice is the trusting champion's own Boethiah-sanctioned trial (a clever reversal-of-fortune play, not a helpless-innocent kill); reviewed A5"
DA02,Boethiah's Calling,40,Sacrifice the trusting + defeat champion + don Ebony Mail,kill_the_helpless,Khenarthi,-,m,small,"cross-gen candidate: kill_the_helpless(m) from the Khenarthi Part B profile, stepped down; REVIEW before promotion; reviewed A5"
DA02,Boethiah's Calling,40,Sacrifice the trusting + defeat champion + don Ebony Mail,deceit,Rajhin,+,S,small,"conflict adjudication: deceit(S) dominates over kill_the_helpless(m) for Rajhin -- an elegant, legend-making con on the champion outweighs a Boethiah-sanctioned ritual duel as a helpless-kill read; reviewed A5"
DA02,Boethiah's Calling,40,Sacrifice the trusting + defeat champion + don Ebony Mail,deceit,Malacath,-,m,small,conflict adjudication: betrayal of an innocent's trust dominates over the incidental combat beat; deceit(m) disapprove per Malacath Part B profile; reviewed A6
DA02,Boethiah's Calling,40,Sacrifice the trusting + defeat champion + don Ebony Mail,prove_by_struggle,HoonDing,+,S,small,"cross-gen candidate: prove_by_struggle(C) from the HoonDing Part B profile, stepped down; REVIEW before promotion; reviewed A7"
DA02,Boethiah's Calling,40,Sacrifice the trusting + defeat champion + don Ebony Mail,murder_treacherous,Leki,-,m,small,"cross-gen candidate: murder_treacherous(S) from the Leki Part B profile, stepped down; REVIEW before promotion; reviewed A7"
DA02,Boethiah's Calling,40,Sacrifice the trusting + defeat champion + don Ebony Mail,kill_the_helpless,Molag Bal,+,C,small,"cross-gen candidate: kill_the_helpless(C) from the Molag Bal Part B profile, stepped down; reviewed A8"
DA02,Boethiah's Calling,40,Sacrifice the trusting + defeat champion + don Ebony Mail,deceit,Nocturnal,+,m,small,"cross-gen candidate: deceit(m) from the Nocturnal Part B profile, stepped down; reviewed A8"
DA02,Boethiah's Calling,40,Sacrifice the trusting + defeat champion + don Ebony Mail,murder_treacherous,Mehrunes Dagon,+,m,small,"cross-gen candidate: murder_treacherous(m) from the Mehrunes Dagon Part B profile, stepped down; reviewed A8"
DA02,Boethiah's Calling,40,Sacrifice the trusting + defeat champion + don Ebony Mail,deceit,Clavicus Vile,+,m,small,"cross-gen candidate: deceit(S) from the Clavicus Vile Part B profile, stepped down; pact-for-power narrative fits price-of-desire anchor; reviewed A9"
DA02,Boethiah's Calling,40,Sacrificed the trusting to Boethiah and broke the protected bond,break_oath_betray,Akatosh,-,S,small,remap T9: explicit oath-breach penalty; exact sacrifice stage only
DA02,Boethiah's Calling,10,"I am to lead someone to the Shrine of Boethiah, instruct them to touch the Pillar of Sacrifice, and once trapped by it's magic, slay them.",sow_chaos_madness,Alkosh,-,C,small,T12 Khajiit-five wealth pass (intermediate stages): Boethiah's Calling s10 journal readback (vanilla-quest-stage-readback.csv stage_log_summary); Part B profile sow_chaos_madness(C).
DA02,Boethiah's Calling,20,"Boethiah revealed herself to me. I am to slay her previous champion, and having done so, don the Ebony Mail.",sow_chaos_madness,Alkosh,-,C,small,T12 Khajiit-five wealth pass (intermediate stages): Boethiah's Calling s20 journal readback (vanilla-quest-stage-readback.csv stage_log_summary); Part B profile sow_chaos_madness(C).
DA02,Boethiah's Calling,10,"I am to lead someone to the Shrine of Boethiah, instruct them to touch the Pillar of Sacrifice, and once trapped by it's magic, slay them.",kill_the_helpless,Khenarthi,-,m,milestone,T12 Khajiit-five wealth pass (intermediate stages): Boethiah's Calling s10 journal readback (vanilla-quest-stage-readback.csv stage_log_summary); Part B profile kill_the_helpless(m).
DA02KillObj,Boethiah's Bidding,200,Assassinate the Jarl of Solitude by guile/stealth,"assassination_contract,murder_treacherous,deceit",Boethiah,+,S,small,DA02KillObj s50/s200 "assassinate the Jarl ... using guile, deception, and stealth"
DA02KillObj,Boethiah's Bidding,200,Assassinate a lawful ruler,assassination_contract,Mephala,+,S,small,DA02KillObj s200
DA02KillObj,Boethiah's Bidding,200,Regicide of lawful authority,murder_treacherous,Stendarr,-,S,small,DA02KillObj s200
DA02KillObj,Boethiah's Bidding,200,Assassinate the Jarl of Solitude by guile/stealth,murder_treacherous,Shor,-,S,small,cross-gen candidate: murder_treacherous(S) from the Shor Part B profile; reviewed A3
DA02KillObj,Boethiah's Bidding,200,Assassinate the Jarl of Solitude by guile/stealth,deceit,Baan Dar,+,C,small,"cross-gen candidate: deceit(C) from the Baan Dar Part B profile, stepped down; REVIEW before promotion; reviewed A5"
DA02KillObj,Boethiah's Bidding,200,Assassinate the Jarl of Solitude by guile/stealth,deceit,Rajhin,+,S,small,"cross-gen candidate: deceit(S) from the Rajhin Part B profile, stepped down; REVIEW before promotion; reviewed A5"
DA02KillObj,Boethiah's Bidding,200,Assassinate the Jarl of Solitude by guile/stealth,deceit,Malacath,-,m,small,"cross-gen candidate: deceit(m) from the Malacath Part B profile, stepped down; reviewed A6"
DA02KillObj,Boethiah's Bidding,200,Assassinate the Jarl of Solitude by guile/stealth,murder_treacherous,Leki,-,m,small,"cross-gen candidate: murder_treacherous(S) from the Leki Part B profile, stepped down; REVIEW before promotion; reviewed A7"
DA02KillObj,Boethiah's Bidding,200,Assassinate the Jarl of Solitude by guile/stealth,murder_treacherous,Molag Bal,+,S,small,"cross-gen candidate: murder_treacherous(S) from the Molag Bal Part B profile, stepped down; reviewed A8"
DA02KillObj,Boethiah's Bidding,200,Assassinate the Jarl of Solitude by guile/stealth,deceit,Nocturnal,+,m,small,"cross-gen candidate: deceit(m) from the Nocturnal Part B profile, stepped down; reviewed A8"
DA02KillObj,Boethiah's Bidding,200,Assassinate the Jarl of Solitude by guile/stealth,murder_treacherous,Mehrunes Dagon,+,m,small,"cross-gen candidate: murder_treacherous(m) from the Mehrunes Dagon Part B profile, stepped down; reviewed A8"
DA02KillObj,Boethiah's Bidding,200,Slew Boethiah's other champions at her bidding,serve_a_daedra:boethiah,Trinimac,-,C,small,tranche10: Trinimac dislike serve_a_daedra:boethiah(C); DA02KillObj s200 already watched (Baan Dar/Rajhin deceit rows); doing the Devourer's culling is the core Trinimac offense.
DA02KillObj,Boethiah's Bidding,200,Culled Boethiah's other champions by treachery at her bidding,murder_treacherous,Talos,-,m,small,tranche10 cowardice-axis (Part B 2026-07-09): treacherous slaughter serving a Daedra; DA02KillObj s200 already watched.
DA03,A Daedra's Best Friend,200,Reunite Barbas + Vile; Masque,"serve_a_daedra:clavicus,acquire_daedric_artifact:clavicus,keep_oath,mercy_spare",Clavicus Vile,+,C,milestone,DA03 s200 reunite Barbas and Vile and received the Masque
DA03,A Daedra's Best Friend,200,Spare loyal Barbas (reunite him with his master),"serve_a_daedra:clavicus,acquire_daedric_artifact:clavicus,keep_oath,mercy_spare",Mara,+,S,small,DA03 s200 reunite Barbas and Vile (Barbas lives)
DA03,A Daedra's Best Friend,200,Reunion empowers/serves Clavicus Vile (take his Masque),"serve_a_daedra:clavicus,acquire_daedric_artifact:clavicus,keep_oath,mercy_spare",Stendarr,-,m,small,DA03 s200 (reuniting serves the Daedric Prince + claims his artifact)
DA03,A Daedra's Best Friend,155,Kill loyal Barbas + keep the Rueful Axe,murder_treacherous,Clavicus Vile,+,m,small,DA03 s155 "kill Barbas and keep the Rueful Axe" (Vile good either way)
DA03,A Daedra's Best Friend,155,Kill the loyal helpless companion,kill_the_helpless,Mara,-,S,small,DA03 s155 (Barbas is a loyal companion-dog)
DA03,A Daedra's Best Friend,155,Kill loyal Barbas + keep the Rueful Axe,kill_the_helpless,Stendarr,-,S,small,"cross-gen candidate: kill_the_helpless(C) from the Stendarr Part B profile, stepped down; REVIEW before promotion; reviewed A1"
DA03,A Daedra's Best Friend,155,Kill loyal Barbas + keep the Rueful Axe,kill_the_helpless,Dibella,-,m,small,"cross-gen candidate: kill_the_helpless(m) from the Dibella Part B profile, stepped down; reviewed A2"
DA03,A Daedra's Best Friend,155,Kill loyal Barbas + keep the Rueful Axe,murder_treacherous,Shor,-,m,small,"cross-gen candidate: murder_treacherous(S) from the Shor Part B profile, stepped down; reviewed A3"
DA03,A Daedra's Best Friend,200,Reunite Barbas + Vile; Masque,"serve_a_daedra:clavicus,acquire_daedric_artifact:clavicus,keep_oath,mercy_spare",Stuhn,+,C,small,cross-gen candidate: mercy_spare(C) from the Stuhn Part B profile; reviewed A3
DA03,A Daedra's Best Friend,155,Kill loyal Barbas + keep the Rueful Axe,kill_the_helpless,Stuhn,-,C,small,"cross-gen candidate: kill_the_helpless(C) from the Stuhn Part B profile; opposite branch of the DA03 s200 mercy row, kept per opposite-branch allowance; reviewed A3"
DA03,A Daedra's Best Friend,200,Reunite Barbas + Vile; Masque,"serve_a_daedra:clavicus,acquire_daedric_artifact:clavicus,keep_oath,mercy_spare",Z'en,+,m,small,"cross-gen candidate: keep_oath(m) from the Z'en Part B profile, stepped down; REVIEW before promotion; reviewed A5"
DA03,A Daedra's Best Friend,155,Kill loyal Barbas + keep the Rueful Axe,murder_treacherous,Boethiah,+,m,small,"cross-gen candidate: murder_treacherous(S) from the Boethiah Part B profile, stepped down; reviewed A6"
DA03,A Daedra's Best Friend,155,Kill loyal Barbas + keep the Rueful Axe,murder_treacherous,Mephala,+,m,small,"cross-gen candidate: murder_treacherous(S) from the Mephala Part B profile, stepped down; reviewed A6"
DA03,A Daedra's Best Friend,155,Kill loyal Barbas + keep the Rueful Axe,murder_treacherous,Leki,-,m,small,"cross-gen candidate: murder_treacherous(S) from the Leki Part B profile, stepped down; REVIEW before promotion; reviewed A7"
DA03,A Daedra's Best Friend,200,Reunite Barbas + Vile; Masque,"serve_a_daedra:clavicus,acquire_daedric_artifact:clavicus,keep_oath,mercy_spare",Molag Bal,-,S,small,"cross-gen candidate: mercy_spare(S) from the Molag Bal Part B profile, stepped down; reviewed A8"
DA03,A Daedra's Best Friend,155,Kill loyal Barbas + keep the Rueful Axe,kill_the_helpless,Molag Bal,+,C,small,"cross-gen candidate: kill_the_helpless(C) from the Molag Bal Part B profile, stepped down; reviewed A8"
DA03,A Daedra's Best Friend,200,Reunite Barbas + Vile; Masque,"serve_a_daedra:clavicus,acquire_daedric_artifact:clavicus,keep_oath,mercy_spare",Mehrunes Dagon,-,m,small,"cross-gen candidate: keep_oath(m) from the Mehrunes Dagon Part B profile, stepped down; reviewed A8"
DA03,A Daedra's Best Friend,155,Kill loyal Barbas + keep the Rueful Axe,murder_treacherous,Mehrunes Dagon,+,m,small,"cross-gen candidate: murder_treacherous(m) from the Mehrunes Dagon Part B profile, stepped down; reviewed A8"
