editor_id,quest_name,outcome_stage,outcome,act_tags,deity,valence,intensity,magnitude,citation
DB11,Hail Sithis!,70,Optionally killed the contractor Amaund Motierre after taking payment (optional kill branch),"murder_treacherous,deceit",Boethiah,+,S,small,"DB11 s60/s70: 'Retrieve the payment' then '(Optional) Kill Amaund Motierre' — turning on the patron by cunning (murder_treacherous S, deceit S for Boethiah)."
DB11,Hail Sithis!,70,"Optionally killed Amaund Motierre, the trusting patron, after being paid (optional kill branch)",murder_treacherous,Mephala,+,S,small,DB11 s70: '(Optional) Kill Amaund Motierre' — stealth kill of the contractor (murder_treacherous S for Mephala).
MG01,First Lessons,200,,disciplined_study,Magnus,+,C,small,"MG01 s200 [ShutDownStage]: 'After joining the College of Winterhold and speaking with Tolfdir, I've learned a bit about wards...'; OBJ 20-24 demonstrate controlled spellcasting to gain entry. (Introductory stage of the arc — 'learned a bit about wards,' not a terminal mastery; downgraded milestone->small.)"
MG01,First Lessons,200,,disciplined_study,Julianos,+,C,small,"MG01 s200 [ShutDownStage]: '...I've learned a bit about wards and will be accompanying some of the others on an expedition.' (Preliminary entry act, not terminal; downgraded milestone->small.)"
MG02,Under Saarthal,200,,disciplined_study,Magnus,+,C,small,"MG02 s30/s70: 'asked to assist Arniel Gane... gathering enchanted items'; '...found a strange orb buried deep within Saarthal. Tolfdir has asked that I take news of the discovery to the Arch-Mage.' (intermediate scholarly act, not a terminal mastery)."
MG02,Under Saarthal,200,,disciplined_study,Julianos,+,C,small,MG02 s70: 'explored further and found a strange orb buried deep within Saarthal... take news of the discovery to the Arch-Mage.'
MG03,Hitting the Books,200,,disciplined_study,Magnus,+,C,small,"MG03 s60/s200: 'find books that may have information about the object discovered in Saarthal... returned to the College with the books from Fellglow Keep. One of the books, ""Night of Tears"", has some information about Saarthal that Urag found very interesting.'"
MG03,Hitting the Books,200,,disciplined_study,Julianos,+,C,small,MG03 s200: 'returned to the College with the books from Fellglow Keep.'
MG03,Hitting the Books,55,,protect_the_weak,Kynareth,+,m,small,"MG03 s50: 'located Orthorn, the former apprentice... He's now a prisoner, and has begged me to free him.' s55: 'I've freed Orthorn from Fellglow Keep' (optional branch — freeing a helpless captive)."
MG03,Hitting the Books,55,,protect_the_weak,Talos,+,m,small,MG03 s55: 'I've freed Orthorn from Fellglow Keep' — optional rescue of a helpless prisoner.
MG04,Good Intentions,200,,disciplined_study,Magnus,+,C,small,"MG04 s200: 'warned that the ""Eye of Magnus"" is potentially dangerous and must be dealt with. After consulting with the Augur of Dunlain... brought word to the Arch-Mage that the Staff of Magnus needs to be located.'"
MG04,Good Intentions,200,,disciplined_study,Julianos,+,C,small,MG04 s200: 'consulting with the Augur of Dunlain... the Staff of Magnus needs to be located.'
MG05,Containment,200,,protect_the_weak,Kynareth,+,m,small,"MG05 s30/s50: 'The town of Winterhold may be affected as well, and needs to be secured.'; OBJ 30 'Protect the town of Winterhold', 40 'Defeat the creatures infesting Winterhold' (defended townsfolk)."
MG05,Containment,200,,protect_the_weak,Talos,+,m,small,MG05 OBJ 30 'Protect the town of Winterhold'; s200 'The town of Winterhold has been secured for now.'
mg06,Revealing the Unseen,200,,disciplined_study,Magnus,+,C,small,mg06 s60/s200: 'found Paratus Decimius who helped me learn that the Staff of Magnus is located in Labyrinthian... brought this news to the Arch-Mage.'
mg06,Revealing the Unseen,200,,disciplined_study,Julianos,+,C,small,"mg06 s50: 'use magic to attenuate Paratus' focusing crystal, and then manipulate the dwarven machinery to line up the beams of light.'; s200 learned the staff's location."
MG07,The Staff of Magnus,200,,disciplined_study,Magnus,+,C,milestone,"MG07 s10/s200: 'retrieve the Staff of Magnus... Only the staff will help me put an end to Ancano's abuse of the Eye of Magnus.'; s200 'I have recovered the Staff of Magnus.' (disciplined_study C + terminal completion = milestone. DROPPED forbidden_knowledge: Part A defines it as proscribed lore/Black Books/Apocrypha; recovering the Staff relic is not that — tag was invented, not journal-supported.)"
MG07,The Staff of Magnus,30,,slay_undead,Arkay,+,C,small,MG07 OBJ 30: 'Defeat the Dragon Priest' (a draugr-class risen undead guardian); intermediate combat stage en route to the staff (C tag but non-terminal -> small).
MG07,The Staff of Magnus,30,,slay_undead,Stendarr,+,S,small,MG07 OBJ 30: 'Defeat the Dragon Priest' (the risen dead). Stendarr slay_undead = S.
MG07,The Staff of Magnus,30,,slay_undead,Meridia,+,C,small,"MG07 OBJ 30: 'Defeat the Dragon Priest' (destruction of undeath); intermediate stage, not a terminal completion."
MG08,The Eye of Magnus,200,,disciplined_study,Magnus,+,C,milestone,"MG08 s40/s200: 'Ancano has been defeated... The Psijic Monks have removed the Eye of Magnus from the College... With the crisis over, I have been named the new Arch-Mage of the College.' (terminal mastery — disciplined custody of dangerous power; C + terminal = milestone)."
MG08,The Eye of Magnus,200,,disciplined_study,Julianos,+,C,milestone,"MG08 s200: 'With the crisis over, I have been named the new Arch-Mage of the College.' (terminal resolution of the Eye crisis through disciplined arcane study; C + terminal = milestone)."
MQ104,Dragon Rising,160,"Slay the dragon at the Western Watchtower in open battle, defending Whiterun","kill_honorable_combat,defend_kin_home",Shor,+,C,milestone,LOG 80/160: Jarl sent me with reinforcements to the watchtower near Whiterun; the dragon attacked us and we killed it
MQ104,Dragon Rising,160,Slay the dragon at the Western Watchtower in open battle,"kill_honorable_combat,protect_the_weak",Talos,+,S,small,LOG 80: The dragon attacked us and we killed it
MQ104,Dragon Rising,160,Slay the dragon at the Western Watchtower in open battle,kill_honorable_combat,Tsun,+,S,small,LOG 80: The dragon attacked us and we killed it
MQ104,Dragon Rising,160,Slay the dragon at the Western Watchtower in open battle,kill_honorable_combat,Leki,+,S,small,LOG 80: The dragon attacked us and we killed it
MQ104,Dragon Rising,160,Slay a dragon in open battle (order-keeping vs the returning dragons),kill_honorable_combat,Alkosh,+,S,small,LOG 80: The dragon attacked us and we killed it
MQ104,Dragon Rising,160,Slay a dragon (worthy prey) in open battle,kill_honorable_combat,Hircine,+,S,small,LOG 80: The dragon attacked us and we killed it
MQ104,Dragon Rising,160,Slay the dragon defending Whiterun in open battle,"kill_honorable_combat,defend_kin_home",Malacath,+,S,small,LOG 80: reinforcements at the watchtower near Whiterun; the dragon attacked us and we killed it
MQ104,Dragon Rising,160,Slay the dragon at the Western Watchtower in open battle,kill_honorable_combat,Trinimac,+,S,small,LOG 80: The dragon attacked us and we killed it
MQ104,Dragon Rising,160,Defend Whiterun and slay the dragon at the watchtower,"defend_kin_home,kill_honorable_combat",HoonDing,+,S,small,LOG 80: reinforcements defending the watchtower; we killed the dragon
MQ104,Dragon Rising,160,Defend the watchtower and Whiterun's people from the dragon,protect_the_weak,Stendarr,+,C,milestone,LOG 80/160: reinforcements at the watchtower near Whiterun; the dragon attacked us and we killed it
MQ104,Dragon Rising,160,Defend Whiterun's people from the dragon,protect_the_weak,Kynareth,+,m,small,LOG 80: reinforcements at the watchtower near Whiterun
MQ105,The Way of the Voice,160,Pass the Greybeards' tests and trials to master the Voice,prove_by_struggle,Tsun,+,C,milestone,"LOG 160: After passing several tests, they sent me on one final trial"
MQ105,The Way of the Voice,160,Pass the Greybeards' tests and trials,prove_by_struggle,HoonDing,+,C,milestone,"LOG 160: After passing several tests, they sent me on one final trial"
MQ105,The Way of the Voice,160,Prove oneself by passing the Greybeards' tests,prove_by_struggle,Boethiah,+,C,milestone,"LOG 160: After passing several tests, they sent me on one final trial"
MQ105,The Way of the Voice,160,Master the Voice through the Greybeards' trials,prove_by_struggle,Talos,+,S,small,LOG 160: taught me more about my new Voice powers... After passing several tests
MQ105,The Way of the Voice,160,"Learn the Way of the Voice through disciplined, restrained mastery",disciplined_study,Julianos,+,C,milestone,LOG 30/160: offered to help me learn to use my new abilities; disciplined Greybeard training
MQ105,The Way of the Voice,160,Disciplined mastery of the Voice through the Greybeards' training and trials,"disciplined_study,prove_by_struggle",Auri-El,+,S,small,"LOG 160: taught me more about my new Voice powers, after passing several tests"
MQ105,The Way of the Voice,160,Disciplined study of the Words of Power under the Greybeards,disciplined_study,Xarxes,+,S,small,LOG 160: taught me more about my new Voice powers
MQ105U,The Horn of Jurgen Windcaller,60,"Complete the Greybeards' final trial, retrieving the Horn of Jurgen Windcaller",prove_by_struggle,Tsun,+,C,milestone,LOG 60: Arngeir sent me on a final trial... I returned it to Arngeir to complete my trial
MQ105U,The Horn of Jurgen Windcaller,60,Complete the Greybeards' final trial,prove_by_struggle,HoonDing,+,C,milestone,LOG 60: a final trial... I returned it to Arngeir to complete my trial
MQ105U,The Horn of Jurgen Windcaller,60,Complete the Greybeards' final trial,prove_by_struggle,Boethiah,+,C,milestone,LOG 60: a final trial... I returned it to Arngeir to complete my trial
MQ105U,The Horn of Jurgen Windcaller,60,Complete the Greybeards' final trial and be greeted as Dragonborn,prove_by_struggle,Talos,+,S,small,LOG 60: The Greybeards then greeted me formally as Dragonborn... to complete my trial
MQ105U,The Horn of Jurgen Windcaller,60,Complete the Greybeards' final trial,prove_by_struggle,Auri-El,+,m,small,LOG 60: a final trial... to complete my trial
MQ106,A Blade in the Dark,200,Slay the named dragon Sahloknir at Kynesgrove in open battle,kill_honorable_combat,Shor,+,C,milestone,LOG 200: After we killed the dragon and I absorbed its power (Sahloknir at Kynesgrove)
MQ106,A Blade in the Dark,200,Slay the dragon Sahloknir in open battle,kill_honorable_combat,Talos,+,S,small,LOG 200: we killed the dragon and I absorbed its power
MQ106,A Blade in the Dark,200,Slay the dragon Sahloknir in open battle,kill_honorable_combat,Tsun,+,S,small,LOG 200: we killed the dragon
MQ106,A Blade in the Dark,200,Slay the dragon Sahloknir in open battle,kill_honorable_combat,Leki,+,S,small,LOG 200: we killed the dragon
MQ106,A Blade in the Dark,200,Slay the named dragon Sahloknir (order vs the returning dragons),kill_honorable_combat,Alkosh,+,S,small,LOG 200: the dragon Sahloknir; we killed the dragon
MQ106,A Blade in the Dark,200,Slay a dragon (worthy prey) in open battle,kill_honorable_combat,Hircine,+,S,small,LOG 200: we killed the dragon
MQ106,A Blade in the Dark,200,Slay the dragon Sahloknir in open battle,kill_honorable_combat,Malacath,+,S,small,LOG 200: we killed the dragon
MQ106,A Blade in the Dark,200,Slay the dragon Sahloknir in open battle,kill_honorable_combat,Trinimac,+,S,small,LOG 200: we killed the dragon
MQ106,A Blade in the Dark,200,Slay the dragon Sahloknir in open battle,kill_honorable_combat,HoonDing,+,m,small,LOG 200: we killed the dragon
MQ201,Diplomatic Immunity,250,"Infiltrate the Thalmor Embassy and uncover their dealings, acting against the Thalmor",defy_tyranny_talos,Talos,+,C,milestone,LOG 250: I infiltrated the manor... learned that the Thalmor are just as in the dark... searching for a Blade named Esbern
MQ201,Diplomatic Immunity,250,Infiltrate the embassy by disguise/deceit and covertly extract secret intelligence,"deceit,theft_burglary,keep_secret",Mephala,+,C,milestone,LOG 100/140/250: infiltrated the manor posing as a guest... search the ambassador's office to find out what the Thalmor know (keep_secret added 2026-07-09 - the hidden-hand/kept-conspiracy is Mephala core alongside deceit)
MQ201,Diplomatic Immunity,250,Artful covert theft of intelligence from the Thalmor ambassador's office,"theft_burglary,deceit",Rajhin,+,C,milestone,LOG 140/250: search the ambassador's office... infiltrated posing as a guest
MQ201,Diplomatic Immunity,250,Clever disguise and reversal against the powerful Thalmor,"deceit,theft_burglary",Baan Dar,+,C,milestone,LOG 100/250: infiltrated the manor posing as a guest... against the Thalmor
MQ201,Diplomatic Immunity,250,Covert infiltration and theft of the ambassador's secrets,"theft_burglary,deceit",Nocturnal,+,C,milestone,LOG 140/250: search the ambassador's office... infiltrated posing as a guest
MQ201,Diplomatic Immunity,250,Deceive and infiltrate the Thalmor,deceit,Boethiah,+,S,small,LOG 100: infiltrate the manor posing as a guest at the ambassador's party
MQ201Malborn,(no name) [Malborn / Thalmor assassin],100,Killed the Khajiit Thalmor assassin lying in wait for Malborn,"defy_tyranny_talos,kill_honorable_combat",Talos,+,C,small,"s100: 'I killed the Thalmor assassin who was on his trail.' Killing a Thalmor agent = defy_tyranny_talos(C, in Talos approve). Intermediate stage (completion=150) so small."
MQ201Malborn,(no name) [Malborn / Thalmor assassin],100,Killed the armed Thalmor assassin in combat,kill_honorable_combat,Shor,+,C,small,"s100: killed the armed Thalmor agent = kill_honorable_combat(C, in Shor approve). defy_tyranny_talos dropped (not in Shor profile). Intermediate stage so small."
MQ303,The World-Eater's Eyrie,300,"I set Odahviing free, he flew me to Skuldafn; I fought my way to the top and entered Alduin's portal to Sovngarde (single outcome)","prove_by_struggle,kill_honorable_combat",Talos,+,S,small,"s300: 'I fought my way to the top of Skuldafn, and entered Alduin's portal to Sovngarde.' Talos approve kill_honorable_combat(S)/prove_by_struggle(S)"
MQ303,The World-Eater's Eyrie,300,Fought through Skuldafn to reach Alduin's portal,"prove_by_struggle,kill_honorable_combat",Tsun,+,C,small,s300: 'I fought my way to the top of Skuldafn'. Tsun approve prove_by_struggle(C); author scopes as intermediate so small (small never violates the milestone gate)
MQ303,The World-Eater's Eyrie,300,Fought through Skuldafn to reach Alduin's portal,"prove_by_struggle,kill_honorable_combat",Shor,+,S,small,s300: 'I fought my way to the top of Skuldafn'. Shor approve kill_honorable_combat(C)/prove_by_struggle(S); cited intensity S -> small
MQ303,The World-Eater's Eyrie,300,Pressed on against Alduin's escape; struggle against impossible odds,prove_by_struggle,HoonDing,+,C,small,"s300: fought way to the top of Skuldafn to pursue Alduin. HoonDing approve prove_by_struggle(C, impossible odds); author scopes intermediate -> small"
MQ304,Sovngarde,200,"Reached the Hall of Heroes; permitted by Shor to join Gormlaith, Hakon and Felldir against Alduin (single outcome)","prove_by_struggle,honor_the_dead",Shor,+,S,small,"s200: 'I reached the Hall of Heroes... permitted by Shor... to join me'. Shor approve prove_by_struggle(S), honor_the_dead(m, honored fallen warriors)"
MQ304,Sovngarde,200,Crossed Sovngarde's soul-snare mist to gain admittance to the Hall of Valor,prove_by_struggle,Tsun,+,C,small,s50/s200: 'Alduin has laid some kind of soul-snare... My only hope is to reach the Hall of Heroes.' Tsun approve prove_by_struggle(C); author scopes intermediate -> small
MQ304,Sovngarde,200,Joined the three legendary Nord heroes of Sovngarde,prove_by_struggle,Talos,+,S,small,s200: reached Hall of Heroes and joined the three legendary Nord heroes. Talos approve prove_by_struggle(S); dropped honor_the_dead (not in Talos profile)
MQ305,Dragonslayer,200,Defeated Alduin the World-Eater in open battle in Sovngarde; freed Skyrim and Sovngarde (single outcome),"kill_honorable_combat,prove_by_struggle,defend_kin_home",Shor,+,C,milestone,"s200: 'We fought and defeated him. Sovngarde and Skyrim are now free'. Shor approve kill_honorable_combat(C), terminal completion stage -> milestone"
MQ305,Dragonslayer,200,"Defeated Alduin in open battle, fulfilling destiny as Dragonborn","kill_honorable_combat,prove_by_struggle",Talos,+,S,small,s200: 'We fought and defeated him... I have fulfilled my destiny as Dragonborn.' Talos approve kill_honorable_combat(S)/prove_by_struggle(S)
MQ305,Dragonslayer,200,"Defeated Alduin in open battle against impossible odds, with the three heroes","prove_by_struggle,kill_honorable_combat",Tsun,+,C,milestone,"s200: 'We fought and defeated him'. Tsun approve prove_by_struggle(C), terminal completion stage -> milestone"
MQ305,Dragonslayer,200,"Slew Alduin the named World-Eater, the world-ending dragon",kill_honorable_combat,Alkosh,+,S,small,"s200: defeated Alduin, the named world-ending dragon. Alkosh approve kill_honorable_combat(S, named dragons/order-keeping); dropped sow_chaos_madness (a disapprove tag, and player did not commit it)"
MQ305,Dragonslayer,200,Defeated Alduin against impossible odds to make way for the world's survival,"prove_by_struggle,defend_kin_home",HoonDing,+,C,milestone,"s200: 'We fought and defeated him. Sovngarde and Skyrim are now free'. HoonDing approve prove_by_struggle(C, impossible odds), terminal completion stage -> milestone"
TG00,A Chance Arrangement,200,Stole Madesi's Ring and planted it on Brand-Shei to frame him at Brynjolf's behest (single outcome),"theft_burglary,deceit",Nocturnal,+,C,milestone,"OBJ s10/20: 'Steal Madesi's Ring / Plant Madesi's Ring'. Nocturnal approve theft_burglary(C), completion s200 -> milestone"
TG00,A Chance Arrangement,200,Pickpocketed and framed a vendor to win the thief's confidence,"theft_burglary,deceit",Rajhin,+,C,milestone,"OBJ s10/20: Steal Madesi's Ring then plant it. Rajhin approve theft_burglary(C), completion s200 -> milestone"
TG00,A Chance Arrangement,200,Deceitful framing scheme to entrap Brand-Shei,"deceit,theft_burglary",Mephala,+,C,milestone,"s8/OBJ: planted the ring to frame Brand-Shei. Mephala approve deceit(C), completion s200 -> milestone"
TG00,A Chance Arrangement,200,Theft and trickery to begin the thieving life,"theft_burglary,deceit",Zenithar,-,S,small,OBJ s10: Steal Madesi's Ring. Zenithar disapprove theft_burglary(S)
TG01,Taking Care of Business,200,Strong-armed three Riften shopkeepers to collect debts (extortion); optional theft branches,"exploit_cheat,theft_burglary",Zenithar,-,C,small,s20: 'teach them the error of their ways'; OBJ s31/41 smash urn / steal Statue. Zenithar disapprove exploit_cheat(C)/theft_burglary(S)
TG01,Taking Care of Business,200,Optionally robbed the shopkeepers' prized goods for the Guild,theft_burglary,Nocturnal,+,C,milestone,"OBJ s31/41: smash Bersi's urn / steal Haelga's Statue. Nocturnal approve theft_burglary(C), completion s200 -> milestone (theft is the optional branch available in-quest)"
TG01,Taking Care of Business,200,Burglary of the shopkeeper's prized statue,theft_burglary,Rajhin,+,C,milestone,"OBJ s41: 'Steal Haelga's Statue of Dibella'. Rajhin approve theft_burglary(C), completion s200 -> milestone"
TG02,Loud and Clear,200,"Joined the Thieves Guild, then burned Goldenglow's hives and cleared Aringoth's safe",theft_burglary,Nocturnal,+,C,milestone,"OBJ s50 'Clear out Aringoth's safe' (required). Nocturnal approve theft_burglary(C), completion s200 -> milestone"
TG02,Loud and Clear,200,Robbed Aringoth's safe as a Guild thief,theft_burglary,Rajhin,+,C,milestone,"OBJ s50: 'Clear out Aringoth's safe'. Rajhin approve theft_burglary(C), completion s200 -> milestone"
TG02,Loud and Clear,200,Theft against a non-cooperating estate,theft_burglary,Zenithar,-,S,small,OBJ s50: clear Aringoth's safe. Zenithar disapprove theft_burglary(S)
TG03,Dampened Spirits,200,Framed Honningbrew's owner Sabjorn via poisoned mead to have him imprisoned for Maven (single outcome),"deceit,exploit_cheat",Mephala,+,C,milestone,"s30 'a cunning plan to frame... Sabjorn and have him imprisoned'; s80 Sabjorn jailed. Mephala approve deceit(C), completion s200 -> milestone"
TG03,Dampened Spirits,200,Deceit to frame and ruin a business rival,deceit,Nocturnal,+,m,small,s30/s80: framed Sabjorn via poisoned mead. Nocturnal approve deceit(m)
TG03,Dampened Spirits,200,Sabotaged a competing meadery to corner the market for Maven,"exploit_cheat,deceit",Zenithar,-,C,small,s30 'frame Honningbrew Meadery's owner'; s200 'destroyed it economically'. Zenithar disapprove exploit_cheat(C)
TG04,Scoundrel's Folly,200,Shadowed and coerced Gulum-Ei into confessing; optionally stole Firebrand Wine (single outcome),"deceit,theft_burglary",Nocturnal,+,m,small,s40 'shadow him... used as influence'; OBJ s35 steal Firebrand Wine. Nocturnal approve deceit(m)/theft_burglary(C); cited m -> small
TG04,Scoundrel's Folly,200,Tailed and blackmailed an Argonian fence into informing,deceit,Mephala,+,C,small,s40: gather leverage to 'make him divulge the truth'. Mephala approve deceit(C); intermediate coercion -> small
TG06,Hard Answers,200,Broke into Calcelmo's museum and stole/copied his Falmer translation notes (single outcome),theft_burglary,Nocturnal,+,C,milestone,"s30 'stealing his notes'; OBJ s30 'Obtain Calcelmo's Falmer Translating Guide'. Nocturnal approve theft_burglary(C), completion s200 -> milestone"
TG06,Hard Answers,200,Artful burglary of a notable wizard's guarded scholarly notes,theft_burglary,Rajhin,+,C,milestone,"s30: stealing Calcelmo's Falmer notes from his guarded museum. Rajhin approve theft_burglary(C, artful/notable target), completion s200 -> milestone"
TG06,Hard Answers,200,Burglary of Calcelmo's museum for the Falmer guide,theft_burglary,Zenithar,-,S,small,s30: 'stealing his notes'. Zenithar disapprove theft_burglary(S)
TG07,The Pursuit,200,Infiltrated and burgled Mercer Frey's Riftweald Manor to discover his heist plans (single outcome),theft_burglary,Nocturnal,+,C,milestone,"OBJ s40 'Infiltrate Mercer's House'; s50 'Discover evidence'. Nocturnal approve theft_burglary(C), completion s200 -> milestone"
TG07,The Pursuit,200,Broke into the traitor Guildmaster's manor to recover the heist plans,theft_burglary,Rajhin,+,C,milestone,"OBJ s40: 'Infiltrate Mercer's House'. Rajhin approve theft_burglary(C, notable target), completion s200 -> milestone"
