editor_id,quest_name,outcome_stage,outcome,act_tags,deity,valence,intensity,magnitude,citation
CR08,Rescue Mission,25,Rescued a kidnapped victim and escorted them safely home.,protect_the_weak,The Hist,+,m,small,"cross-gen candidate: protect_the_weak(S) from the The Hist Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CR08,Rescue Mission,25,Rescued a kidnapped victim and escorted them safely home.,protect_the_weak,Tsun,+,m,small,"cross-gen candidate: protect_the_weak(m) from the Tsun Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CR10,Stealing Plans,200,Stole Silver Hand plans for Aela.,theft_burglary,Baan Dar,+,m,small,"cross-gen candidate: theft_burglary(S) from the Baan Dar Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CR10,Stealing Plans,200,Stole Silver Hand plans for Aela.,defend_kin_home,HoonDing,+,m,small,"cross-gen candidate: defend_kin_home(S) from the HoonDing Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CR10,Stealing Plans,200,Stole Silver Hand plans for Aela.,defend_kin_home,Kyne,+,m,small,"cross-gen candidate: defend_kin_home(m) from the Kyne Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CR10,Stealing Plans,200,Stole Silver Hand plans for Aela.,defend_kin_home,Malacath,+,m,small,"cross-gen candidate: defend_kin_home(S) from the Malacath Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CR10,Stealing Plans,200,Stole Silver Hand plans for Aela.,theft_burglary,Mephala,+,m,small,"cross-gen candidate: theft_burglary(S) from the Mephala Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CR10,Stealing Plans,200,Stole Silver Hand plans for Aela.,theft_burglary,Nocturnal,+,S,small,"cross-gen candidate: theft_burglary(C) from the Nocturnal Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CR10,Stealing Plans,200,Stole Silver Hand plans for Aela.,theft_burglary,Rajhin,+,S,small,"cross-gen candidate: theft_burglary(C) from the Rajhin Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CR10,Stealing Plans,200,Stole Silver Hand plans for Aela.,defend_kin_home,Shor,+,m,small,"cross-gen candidate: defend_kin_home(S) from the Shor Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CR10,Stealing Plans,200,Stole Silver Hand plans for Aela.,defend_kin_home,The Hist,+,S,small,"cross-gen candidate: defend_kin_home(C) from the The Hist Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CR10,Stealing Plans,200,Stole Silver Hand plans for Aela.,defend_kin_home,Trinimac,+,m,small,"cross-gen candidate: defend_kin_home(m) from the Trinimac Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CR10,Stealing Plans,200,Stole Silver Hand plans for Aela.,defend_kin_home,Y'ffre,+,m,small,"cross-gen candidate: defend_kin_home(m) from the Y'ffre Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CR10,Stealing Plans,200,Stole Silver Hand plans for Aela.,theft_burglary,Zenithar,-,m,small,"cross-gen candidate: theft_burglary(S) from the Zenithar Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CR14,Dragon Seekers,100,Accompanied a Companion to a dragon den and slew the dragon together.,kill_honorable_combat,Alkosh,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Alkosh Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CR14,Dragon Seekers,100,Accompanied a Companion to a dragon den and slew the dragon together.,kill_honorable_combat,Auri-El,+,m,small,"cross-gen candidate: kill_honorable_combat(m) from the Auri-El Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CR14,Dragon Seekers,100,Accompanied a Companion to a dragon den and slew the dragon together.,prove_by_struggle,Baan Dar,+,m,small,"cross-gen candidate: prove_by_struggle(m) from the Baan Dar Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CR14,Dragon Seekers,100,Accompanied a Companion to a dragon den and slew the dragon together.,prove_by_struggle,Boethiah,+,S,small,"cross-gen candidate: prove_by_struggle(C) from the Boethiah Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CR14,Dragon Seekers,100,Accompanied a Companion to a dragon den and slew the dragon together.,kill_honorable_combat,Hircine,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Hircine Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CR14,Dragon Seekers,100,Accompanied a Companion to a dragon den and slew the dragon together.,prove_by_struggle,HoonDing,+,S,small,"cross-gen candidate: prove_by_struggle(C) from the HoonDing Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CR14,Dragon Seekers,100,Accompanied a Companion to a dragon den and slew the dragon together.,kill_honorable_combat,Kyne,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Kyne Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CR14,Dragon Seekers,100,Accompanied a Companion to a dragon den and slew the dragon together.,kill_honorable_combat,Leki,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Leki Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CR14,Dragon Seekers,100,Accompanied a Companion to a dragon den and slew the dragon together.,kill_honorable_combat,Malacath,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Malacath Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CR14,Dragon Seekers,100,Accompanied a Companion to a dragon den and slew the dragon together.,kill_honorable_combat,Mehrunes Dagon,+,m,small,"cross-gen candidate: kill_honorable_combat(m) from the Mehrunes Dagon Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CR14,Dragon Seekers,100,Accompanied a Companion to a dragon den and slew the dragon together.,kill_honorable_combat,Shor,+,S,small,"cross-gen candidate: kill_honorable_combat(C) from the Shor Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CR14,Dragon Seekers,100,Accompanied a Companion to a dragon den and slew the dragon together.,kill_honorable_combat,Talos,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Talos Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CR14,Dragon Seekers,100,Accompanied a Companion to a dragon den and slew the dragon together.,kill_honorable_combat,Trinimac,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Trinimac Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CR14,Dragon Seekers,100,Accompanied a Companion to a dragon den and slew the dragon together.,prove_by_struggle,Tsun,+,S,small,"cross-gen candidate: prove_by_struggle(C) from the Tsun Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CW01A,Joining the Legion,200,Completed the Legion's proving task and swore the Imperial oath.,serve_empire_order,Akatosh,+,m,small,"cross-gen candidate: serve_empire_order(S) from the Akatosh Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CW01A,Joining the Legion,200,Completed the Legion's proving task and swore the Imperial oath.,prove_by_struggle,Auri-El,+,m,small,"cross-gen candidate: prove_by_struggle(m) from the Auri-El Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CW01A,Joining the Legion,200,Completed the Legion's proving task and swore the Imperial oath.,prove_by_struggle,Baan Dar,+,m,small,"cross-gen candidate: prove_by_struggle(m) from the Baan Dar Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CW01A,Joining the Legion,200,Completed the Legion's proving task and swore the Imperial oath.,prove_by_struggle,Boethiah,+,S,small,"cross-gen candidate: prove_by_struggle(C) from the Boethiah Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CW01A,Joining the Legion,200,Completed the Legion's proving task and swore the Imperial oath.,kill_honorable_combat,Hircine,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Hircine Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CW01A,Joining the Legion,200,Completed the Legion's proving task and swore the Imperial oath.,prove_by_struggle,HoonDing,+,S,small,"cross-gen candidate: prove_by_struggle(C) from the HoonDing Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CW01A,Joining the Legion,200,Completed the Legion's proving task and swore the Imperial oath.,prove_by_struggle,Kyne,+,m,small,"cross-gen candidate: prove_by_struggle(S) from the Kyne Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CW01A,Joining the Legion,200,Completed the Legion's proving task and swore the Imperial oath.,kill_honorable_combat,Leki,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Leki Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CW01A,Joining the Legion,200,Completed the Legion's proving task and swore the Imperial oath.,keep_oath,Malacath,+,S,small,"cross-gen candidate: keep_oath(C) from the Malacath Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CW01A,Joining the Legion,200,Completed the Legion's proving task and swore the Imperial oath.,serve_empire_order,Mehrunes Dagon,-,S,small,V02-04 conflict adjudication: service to ordered Imperial authority controls over incidental combat for Mehrunes Dagon.
CW01A,Joining the Legion,200,Completed the Legion's proving task and swore the Imperial oath.,serve_empire_order,Peryite,+,m,small,"cross-gen candidate: serve_empire_order(m) from the Peryite Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CW01A,Joining the Legion,200,Completed the Legion's proving task and swore the Imperial oath.,serve_empire_order,Sheogorath,-,m,small,"cross-gen candidate: serve_empire_order(m) from the Sheogorath Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CW01A,Joining the Legion,200,Completed the Legion's proving task and swore the Imperial oath.,kill_honorable_combat,Shor,+,S,small,"cross-gen candidate: kill_honorable_combat(C) from the Shor Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CW01A,Joining the Legion,200,Completed the Legion's proving task and swore the Imperial oath.,keep_oath,Stuhn,+,m,small,"cross-gen candidate: keep_oath(S) from the Stuhn Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CW01A,Joining the Legion,200,Completed the Legion's proving task and swore the Imperial oath.,prove_by_struggle,Talos,+,m,small,"cross-gen candidate: prove_by_struggle(S) from the Talos Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CW01A,Joining the Legion,200,Completed the Legion's proving task and swore the Imperial oath.,keep_oath,Trinimac,+,m,small,"cross-gen candidate: keep_oath(S) from the Trinimac Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CW01A,Joining the Legion,200,Completed the Legion's proving task and swore the Imperial oath.,prove_by_struggle,Tsun,+,S,small,"cross-gen candidate: prove_by_struggle(C) from the Tsun Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CW01A,Joining the Legion,200,Completed the Legion's proving task and swore the Imperial oath.,keep_oath,Z'en,+,m,small,"cross-gen candidate: keep_oath(m) from the Z'en Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CW01B,Joining the Stormcloaks,200,Completed the Stormcloak proving task and swore the rebel oath.,keep_oath,Akatosh,+,m,small,"cross-gen candidate: keep_oath(S) from the Akatosh Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CW01B,Joining the Stormcloaks,200,Completed the Stormcloak proving task and swore the rebel oath.,prove_by_struggle,Auri-El,+,m,small,"cross-gen candidate: prove_by_struggle(m) from the Auri-El Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CW01B,Joining the Stormcloaks,200,Completed the Stormcloak proving task and swore the rebel oath.,prove_by_struggle,Baan Dar,+,m,small,"cross-gen candidate: prove_by_struggle(m) from the Baan Dar Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CW01B,Joining the Stormcloaks,200,Completed the Stormcloak proving task and swore the rebel oath.,prove_by_struggle,Boethiah,+,S,small,"cross-gen candidate: prove_by_struggle(C) from the Boethiah Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CW01B,Joining the Stormcloaks,200,Completed the Stormcloak proving task and swore the rebel oath.,kill_honorable_combat,Hircine,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Hircine Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CW01B,Joining the Stormcloaks,200,Completed the Stormcloak proving task and swore the rebel oath.,prove_by_struggle,HoonDing,+,S,small,"cross-gen candidate: prove_by_struggle(C) from the HoonDing Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CW01B,Joining the Stormcloaks,200,Completed the Stormcloak proving task and swore the rebel oath.,prove_by_struggle,Kyne,+,m,small,"cross-gen candidate: prove_by_struggle(S) from the Kyne Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CW01B,Joining the Stormcloaks,200,Completed the Stormcloak proving task and swore the rebel oath.,kill_honorable_combat,Leki,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Leki Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CW01B,Joining the Stormcloaks,200,Completed the Stormcloak proving task and swore the rebel oath.,keep_oath,Malacath,+,S,small,"cross-gen candidate: keep_oath(C) from the Malacath Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CW01B,Joining the Stormcloaks,200,Completed the Stormcloak proving task and swore the rebel oath.,keep_oath,Mehrunes Dagon,-,m,small,V02-04 conflict adjudication: the sworn oath controls over incidental combat for Mehrunes Dagon.
CW01B,Joining the Stormcloaks,200,Completed the Stormcloak proving task and swore the rebel oath.,kill_honorable_combat,Shor,+,S,small,"cross-gen candidate: kill_honorable_combat(C) from the Shor Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CW01B,Joining the Stormcloaks,200,Completed the Stormcloak proving task and swore the rebel oath.,keep_oath,Stuhn,+,m,small,"cross-gen candidate: keep_oath(S) from the Stuhn Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CW01B,Joining the Stormcloaks,200,Completed the Stormcloak proving task and swore the rebel oath.,defy_tyranny_talos,Talos,+,S,small,"cross-gen candidate: defy_tyranny_talos(C) from the Talos Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CW01B,Joining the Stormcloaks,200,Completed the Stormcloak proving task and swore the rebel oath.,keep_oath,Trinimac,+,m,small,"cross-gen candidate: keep_oath(S) from the Trinimac Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CW01B,Joining the Stormcloaks,200,Completed the Stormcloak proving task and swore the rebel oath.,prove_by_struggle,Tsun,+,S,small,"cross-gen candidate: prove_by_struggle(C) from the Tsun Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CW01B,Joining the Stormcloaks,200,Completed the Stormcloak proving task and swore the rebel oath.,keep_oath,Z'en,+,m,small,"cross-gen candidate: keep_oath(m) from the Z'en Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CW02A,The Jagged Crown,160,Defeated the draugr defending Korvanjund.,slay_undead,Y'ffre,+,m,small,"cross-gen candidate: slay_undead(m) from the Y'ffre Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CW02B,The Jagged Crown,160,Defeated the draugr defending Korvanjund.,slay_undead,Y'ffre,+,m,small,"cross-gen candidate: slay_undead(m) from the Y'ffre Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CWMission03,A False Front,200,Intercepted a military courier and delivered forged documents to the enemy commander.,deceit,Baan Dar,+,S,small,"cross-gen candidate: deceit(C) from the Baan Dar Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CWMission03,A False Front,200,Intercepted a military courier and delivered forged documents to the enemy commander.,deceit,Boethiah,+,m,small,"cross-gen candidate: deceit(S) from the Boethiah Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CWMission03,A False Front,200,Intercepted a military courier and delivered forged documents to the enemy commander.,deceit,Clavicus Vile,+,m,small,"cross-gen candidate: deceit(S) from the Clavicus Vile Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CWMission03,A False Front,200,Intercepted a military courier and delivered forged documents to the enemy commander.,deceit,Malacath,-,m,small,"cross-gen candidate: deceit(m) from the Malacath Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CWMission03,A False Front,200,Intercepted a military courier and delivered forged documents to the enemy commander.,deceit,Mephala,+,S,small,"cross-gen candidate: deceit(C) from the Mephala Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CWMission03,A False Front,200,Intercepted a military courier and delivered forged documents to the enemy commander.,deceit,Nocturnal,+,m,small,"cross-gen candidate: deceit(m) from the Nocturnal Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CWMission03,A False Front,200,Intercepted a military courier and delivered forged documents to the enemy commander.,deceit,Rajhin,+,m,small,"cross-gen candidate: deceit(S) from the Rajhin Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CWMission04,Rescue from <Alias=AttackPoint>,200,Freed imprisoned soldiers and captured the fort holding them.,protect_the_weak,Khenarthi,+,m,small,"cross-gen candidate: protect_the_weak(S) from the Khenarthi Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CWMission04,Rescue from <Alias=AttackPoint>,200,Freed imprisoned soldiers and captured the fort holding them.,protect_the_weak,Kynareth,+,m,small,"cross-gen candidate: protect_the_weak(m) from the Kynareth Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CWMission04,Rescue from <Alias=AttackPoint>,200,Freed imprisoned soldiers and captured the fort holding them.,protect_the_weak,Mara,+,m,small,"cross-gen candidate: protect_the_weak(m) from the Mara Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CWMission04,Rescue from <Alias=AttackPoint>,200,Freed imprisoned soldiers and captured the fort holding them.,protect_the_weak,Molag Bal,-,m,small,"cross-gen candidate: protect_the_weak(m) from the Molag Bal Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CWMission04,Rescue from <Alias=AttackPoint>,200,Freed imprisoned soldiers and captured the fort holding them.,protect_the_weak,Stendarr,+,S,small,"cross-gen candidate: protect_the_weak(C) from the Stendarr Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CWMission04,Rescue from <Alias=AttackPoint>,200,Freed imprisoned soldiers and captured the fort holding them.,protect_the_weak,Stuhn,+,m,small,"cross-gen candidate: protect_the_weak(S) from the Stuhn Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CWMission04,Rescue from <Alias=AttackPoint>,200,Freed imprisoned soldiers and captured the fort holding them.,protect_the_weak,Syrabane,+,S,small,"cross-gen candidate: protect_the_weak(C) from the Syrabane Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CWMission04,Rescue from <Alias=AttackPoint>,200,Freed imprisoned soldiers and captured the fort holding them.,protect_the_weak,Talos,+,m,small,"cross-gen candidate: protect_the_weak(m) from the Talos Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CWMission04,Rescue from <Alias=AttackPoint>,200,Freed imprisoned soldiers and captured the fort holding them.,protect_the_weak,The Hist,+,m,small,"cross-gen candidate: protect_the_weak(S) from the The Hist Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CWMission04,Rescue from <Alias=AttackPoint>,200,Freed imprisoned soldiers and captured the fort holding them.,protect_the_weak,Tsun,+,m,small,"cross-gen candidate: protect_the_weak(m) from the Tsun Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CWMission07,Compelling Tribute,200,Blackmailed an enemy steward and captured a military supply shipment.,deceit,Baan Dar,+,S,small,"cross-gen candidate: deceit(C) from the Baan Dar Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CWMission07,Compelling Tribute,200,Blackmailed an enemy steward and captured a military supply shipment.,deceit,Boethiah,+,m,small,"cross-gen candidate: deceit(S) from the Boethiah Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CWMission07,Compelling Tribute,200,Blackmailed an enemy steward and captured a military supply shipment.,deceit,Clavicus Vile,+,m,small,"cross-gen candidate: deceit(S) from the Clavicus Vile Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CWMission07,Compelling Tribute,200,Blackmailed an enemy steward and captured a military supply shipment.,deceit,Malacath,-,m,small,"cross-gen candidate: deceit(m) from the Malacath Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CWMission07,Compelling Tribute,200,Blackmailed an enemy steward and captured a military supply shipment.,deceit,Mephala,+,S,small,"cross-gen candidate: deceit(C) from the Mephala Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CWMission07,Compelling Tribute,200,Blackmailed an enemy steward and captured a military supply shipment.,deceit,Nocturnal,+,m,small,"cross-gen candidate: deceit(m) from the Nocturnal Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
CWMission07,Compelling Tribute,200,Blackmailed an enemy steward and captured a military supply shipment.,deceit,Rajhin,+,m,small,"cross-gen candidate: deceit(S) from the Rajhin Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DA04,Discerning the Transmundane,100,Opened the lockbox for Hermaeus Mora and claimed the Oghma Infinium.,serve_a_daedra:hermaeusmora,Akatosh,-,m,small,V03B conflict adjudication: Daedric service controls over incidental study for Akatosh; directly reviewed 2026-08-12.
DA04,Discerning the Transmundane,100,Opened the lockbox for Hermaeus Mora and claimed the Oghma Infinium.,serve_a_daedra:hermaeusmora,Auri-El,-,S,small,V03B conflict adjudication: Auri-El's strong rejection of Daedric service controls over disciplined study; directly reviewed 2026-08-12.
DA04,Discerning the Transmundane,100,Opened the lockbox for Hermaeus Mora and claimed the Oghma Infinium.,disciplined_study,Xarxes,+,m,small,"cross-gen candidate: disciplined_study(S) from the Xarxes Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DA11Intro,Investigate the Hall of the Dead,20,Made Markarth's Hall of the Dead safe and enabled it to reopen.,honor_the_dead,Arkay,+,S,small,"cross-gen candidate: honor_the_dead(C) from the Arkay Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DA11Intro,Investigate the Hall of the Dead,20,Made Markarth's Hall of the Dead safe and enabled it to reopen.,honor_the_dead,Azura,+,m,small,"cross-gen candidate: honor_the_dead(m) from the Azura Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DA11Intro,Investigate the Hall of the Dead,20,Made Markarth's Hall of the Dead safe and enabled it to reopen.,honor_the_dead,Khenarthi,+,m,small,"cross-gen candidate: honor_the_dead(m) from the Khenarthi Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DA11Intro,Investigate the Hall of the Dead,20,Made Markarth's Hall of the Dead safe and enabled it to reopen.,honor_the_dead,Shor,+,m,small,"cross-gen candidate: honor_the_dead(m) from the Shor Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DA11Intro,Investigate the Hall of the Dead,20,Made Markarth's Hall of the Dead safe and enabled it to reopen.,honor_the_dead,The Hist,+,m,small,"cross-gen candidate: honor_the_dead(m) from the The Hist Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DA11Intro,Investigate the Hall of the Dead,20,Made Markarth's Hall of the Dead safe and enabled it to reopen.,honor_the_dead,Tu'whacca,+,S,small,"cross-gen candidate: honor_the_dead(C) from the Tu'whacca Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DA11Intro,Investigate the Hall of the Dead,20,Made Markarth's Hall of the Dead safe and enabled it to reopen.,honor_the_dead,Xarxes,+,S,small,"cross-gen candidate: honor_the_dead(C) from the Xarxes Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DA13,The Only Cure,100,Killed Orchendor for Peryite and received Spellbreaker.,serve_a_daedra:peryite,Akatosh,-,m,small,"cross-gen candidate: serve_a_daedra:peryite(m) from the Akatosh Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DA13,The Only Cure,100,Killed Orchendor for Peryite and received Spellbreaker.,serve_a_daedra:peryite,Auri-El,-,m,small,"cross-gen candidate: serve_a_daedra:peryite(S) from the Auri-El Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DA13,The Only Cure,100,Killed Orchendor for Peryite and received Spellbreaker.,serve_a_daedra:peryite,Stendarr,-,m,small,"cross-gen candidate: serve_a_daedra:peryite(S) from the Stendarr Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DA14Start,A Night to Remember - Drinking Contest,70,Completed Sam Guevenne's drinking contest.,revel_indulge,Sanguine,+,S,small,"cross-gen candidate: revel_indulge(C) from the Sanguine Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DA14Start,A Night to Remember - Drinking Contest,70,Completed Sam Guevenne's drinking contest.,revel_indulge,Sheogorath,+,m,small,"cross-gen candidate: revel_indulge(m) from the Sheogorath Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DA16,Waking Nightmare,170,Obeyed Vaermina and murdered Erandur during his ritual.,serve_a_daedra:vaermina,Akatosh,-,m,small,"cross-gen candidate: serve_a_daedra:vaermina(m) from the Akatosh Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DA16,Waking Nightmare,170,Obeyed Vaermina and murdered Erandur during his ritual.,serve_a_daedra:vaermina,Auri-El,-,m,small,"cross-gen candidate: serve_a_daedra:vaermina(S) from the Auri-El Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DA16,Waking Nightmare,170,Obeyed Vaermina and murdered Erandur during his ritual.,murder_treacherous,Boethiah,+,m,small,"cross-gen candidate: murder_treacherous(S) from the Boethiah Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DA16,Waking Nightmare,170,Obeyed Vaermina and murdered Erandur during his ritual.,murder_treacherous,HoonDing,-,m,small,"cross-gen candidate: murder_treacherous(m) from the HoonDing Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DA16,Waking Nightmare,170,Obeyed Vaermina and murdered Erandur during his ritual.,murder_treacherous,Leki,-,m,small,"cross-gen candidate: murder_treacherous(S) from the Leki Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DA16,Waking Nightmare,170,Obeyed Vaermina and murdered Erandur during his ritual.,murder_treacherous,Mara,-,m,small,"cross-gen candidate: murder_treacherous(m) from the Mara Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DA16,Waking Nightmare,170,Obeyed Vaermina and murdered Erandur during his ritual.,murder_treacherous,Mehrunes Dagon,+,m,small,"cross-gen candidate: murder_treacherous(m) from the Mehrunes Dagon Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DA16,Waking Nightmare,170,Obeyed Vaermina and murdered Erandur during his ritual.,murder_treacherous,Mephala,+,m,small,"cross-gen candidate: murder_treacherous(S) from the Mephala Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DA16,Waking Nightmare,170,Obeyed Vaermina and murdered Erandur during his ritual.,murder_treacherous,Molag Bal,+,m,small,"cross-gen candidate: murder_treacherous(S) from the Molag Bal Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DA16,Waking Nightmare,170,Obeyed Vaermina and murdered Erandur during his ritual.,murder_treacherous,Shor,-,m,small,"cross-gen candidate: murder_treacherous(S) from the Shor Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DA16,Waking Nightmare,170,Obeyed Vaermina and murdered Erandur during his ritual.,murder_treacherous,Sithis,+,m,small,"cross-gen candidate: murder_treacherous(S) from the Sithis Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DA16,Waking Nightmare,170,Obeyed Vaermina and murdered Erandur during his ritual.,murder_treacherous,Stendarr,-,m,small,"cross-gen candidate: murder_treacherous(S) from the Stendarr Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DA16,Waking Nightmare,170,Obeyed Vaermina and murdered Erandur during his ritual.,murder_treacherous,Talos,-,m,small,"cross-gen candidate: murder_treacherous(S) from the Talos Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DA16,Waking Nightmare,170,Obeyed Vaermina and murdered Erandur during his ritual.,murder_treacherous,Tsun,-,m,small,"cross-gen candidate: murder_treacherous(S) from the Tsun Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
