editor_id,quest_name,outcome_stage,outcome,act_tags,deity,valence,intensity,magnitude,citation
MQ303,The World-Eater's Eyrie,300,"I set Odahviing free, he flew me to Skuldafn; I fought my way to the top and entered Alduin's portal to Sovngarde (single outcome)",prove_by_struggle,Auri-El,+,m,small,"cross-gen candidate: prove_by_struggle(m) from the Auri-El Part B profile, stepped down; reviewed A4"
dunHunterQST,Kyne's Sacred Trials,100,Completed the Sacred Trials of Kyne and received her blessing from Froki,prove_by_struggle,Auri-El,+,m,small,"cross-gen candidate: prove_by_struggle(m) from the Auri-El Part B profile, stepped down; reviewed A4"
DLC1VQSaint,Impatience of a Saint,200,Gathered Saint Jiub's lost opus pages in the Soul Cairn and returned a trapped soul his life's work,honor_the_dead,Auri-El,+,m,small,"cross-gen candidate: honor_the_dead(m) from the Auri-El Part B profile, stepped down; reviewed A4"
FreeformKolskeggrA,Kolskeggr Mine (reclaim),200,Drove the Forsworn from Kolskeggr so Pavo and the miners could return to honest work,uphold_law_justice,Auri-El,+,m,small,"cross-gen candidate: uphold_law_justice(m) from the Auri-El Part B profile, stepped down; reviewed A4"
MG01,First Lessons,200,Entered the College and took up disciplined study,disciplined_study,Auri-El,+,m,small,"cross-gen candidate: disciplined_study(S) from the Auri-El Part B profile, stepped down; reviewed A4"
MG07,The Staff of Magnus,200,Claimed the Staff of Magnus from Labyrinthian,disciplined_study,Auri-El,+,m,small,"cross-gen candidate: disciplined_study(S) from the Auri-El Part B profile, stepped down; reviewed A4"
DA02,Boethiah's Calling,40,Sacrifice the trusting + defeat champion + don Ebony Mail,serve_a_daedra:boethiah,Auri-El,-,S,small,conflict adjudicated: disapprove serve_a_daedra:boethiah(S) dominates prove_by_struggle(m) -- human sacrifice is a direct soul-god concern; reviewed A4
DA06,The Cursed Tribe,200,Defend Largashbur; prove worthier than Yamarz; lift the curse,prove_by_struggle,Auri-El,+,m,small,"conflict adjudicated: approve prove_by_struggle(m) dominates -- net outcome is defending innocents and lifting a curse, not genuine daedra service; reviewed A4"
DA15,The Mind of Madness,200,Help Sheogorath return; the Wabbajack,sow_chaos_madness,Magnus,-,m,small,"cross-gen candidate: sow_chaos_madness(m) from the Magnus Part B profile, stepped down; reviewed A4"
DA08,The Whispering Door,60,Take Mephala's Ebony Blade (fed by slaying those close),keep_secret,Xarxes,+,m,small,"cross-gen candidate: keep_secret(m) from the Xarxes Part B profile, stepped down; reviewed A4"
DA15,The Mind of Madness,200,Help Sheogorath return; the Wabbajack,sow_chaos_madness,Xarxes,-,m,small,"cross-gen candidate: sow_chaos_madness(m) from the Xarxes Part B profile, stepped down; reviewed A4"
MQ304,Sovngarde,200,"Reached the Hall of Heroes; permitted by Shor to join Gormlaith, Hakon and Felldir against Alduin (single outcome)",honor_the_dead,Xarxes,+,C,small,"cross-gen candidate: honor_the_dead(C) from the Xarxes Part B profile, stepped down; reviewed A4"
DLC1VQSaint,Impatience of a Saint,200,Gathered Saint Jiub's lost opus pages in the Soul Cairn and returned a trapped soul his life's work,honor_the_dead,Xarxes,+,C,small,"cross-gen candidate: honor_the_dead(C) from the Xarxes Part B profile, stepped down; reviewed A4"
DA02,Boethiah's Calling,40,Sacrifice the trusting + defeat champion + don Ebony Mail,serve_a_daedra:boethiah,Trinimac,-,C,small,"cross-gen candidate: serve_a_daedra:boethiah(C) from the Trinimac Part B profile, stepped down; reviewed A4"
DA06,The Cursed Tribe,200,Defend Largashbur; prove worthier than Yamarz; lift the curse,kill_honorable_combat,Trinimac,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Trinimac Part B profile, stepped down; reviewed A4"
TG08B,Blindsighted,50,Slay the traitor Mercer Frey; recover the Skeleton Key,kill_honorable_combat,Trinimac,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Trinimac Part B profile, stepped down; reviewed A4"
C05,Purity of Revenge,200,Killed the armed Silver Hand in open battle to avenge a fallen leader (terminal),kill_honorable_combat,Trinimac,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Trinimac Part B profile, stepped down; reviewed A4"
CW01A,Joining the Legion,160,Take the oath to join the Imperial Legion (serve the Empire),keep_oath,Trinimac,+,m,small,"cross-gen candidate: keep_oath(S) from the Trinimac Part B profile, stepped down; reviewed A4"
CW01B,Joining the Stormcloaks,160,Take the oath to join the Stormcloaks (Talos/Nord cause vs the Empire),keep_oath,Trinimac,+,m,small,"cross-gen candidate: keep_oath(S) from the Trinimac Part B profile, stepped down; reviewed A4"
CW03,Message to Whiterun,16,"Assist Jarl Balgruuf with the dragon threat, defending Whiterun",defend_kin_home,Trinimac,+,m,small,"cross-gen candidate: defend_kin_home(m) from the Trinimac Part B profile, stepped down; reviewed A4"
DB09,To Kill an Empire,200,Returned to the Sanctuary to lend aid to the Family under assault (defend branch),defend_kin_home,Trinimac,+,m,small,"cross-gen candidate: defend_kin_home(m) from the Trinimac Part B profile, stepped down; reviewed A4"
MQ305,Dragonslayer,200,Defeated Alduin the World-Eater in open battle in Sovngarde; freed Skyrim and Sovngarde (single outcome),kill_honorable_combat,Trinimac,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Trinimac Part B profile, stepped down; reviewed A4"
DA05,Ill Met By Moonlight,105,Defend Sinding; spare the hunted (Ring of Hircine),the_hunt,Y'ffre,+,S,small,"cross-gen candidate: the_hunt(S) from the Y'ffre Part B profile, stepped down; REVIEW before promotion; reviewed A5"
DA03,A Daedra's Best Friend,200,Reunite Barbas + Vile; Masque,keep_oath,Z'en,+,m,small,"cross-gen candidate: keep_oath(m) from the Z'en Part B profile, stepped down; REVIEW before promotion; reviewed A5"
TG08A,Trinity Restored,57,Take the Nightingale Oath to Nocturnal,keep_oath,Z'en,+,m,small,"cross-gen candidate: keep_oath(m) from the Z'en Part B profile, stepped down; REVIEW before promotion; reviewed A5"
CW01A,Joining the Legion,160,Take the oath to join the Imperial Legion (serve the Empire),keep_oath,Z'en,+,m,small,"cross-gen candidate: keep_oath(m) from the Z'en Part B profile, stepped down; REVIEW before promotion; reviewed A5"
CW01B,Joining the Stormcloaks,160,Take the oath to join the Stormcloaks (Talos/Nord cause vs the Empire),keep_oath,Z'en,+,m,small,"cross-gen candidate: keep_oath(m) from the Z'en Part B profile, stepped down; REVIEW before promotion; reviewed A5"
DA02KillObj,Boethiah's Bidding,200,Assassinate the Jarl of Solitude by guile/stealth,deceit,Baan Dar,+,C,small,"cross-gen candidate: deceit(C) from the Baan Dar Part B profile, stepped down; REVIEW before promotion; reviewed A5"
DA06,The Cursed Tribe,200,Defend Largashbur; prove worthier than Yamarz; lift the curse,prove_by_struggle,Baan Dar,+,m,small,"cross-gen candidate: prove_by_struggle(m) from the Baan Dar Part B profile, stepped down; REVIEW before promotion; reviewed A5"
DA08,The Whispering Door,25,Manipulate the Jarl's child to open the door,deceit,Baan Dar,+,S,small,"cross-gen candidate: deceit(C) from the Baan Dar Part B profile, stepped down; REVIEW before promotion; reviewed A5"
C01,Proving Honor,200,Won my place by a judged trial of valor (terminal),prove_by_struggle,Baan Dar,+,m,small,"cross-gen candidate: prove_by_struggle(m) from the Baan Dar Part B profile, stepped down; REVIEW before promotion; reviewed A5"
CW01B,Joining the Stormcloaks,1,Kill the Ice Wraith at Serpentstone Isle to prove worthy,prove_by_struggle,Baan Dar,+,m,small,"cross-gen candidate: prove_by_struggle(m) from the Baan Dar Part B profile, stepped down; REVIEW before promotion; reviewed A5"
DB01,Innocence Lost,200,"Killed Grelod the Kind, the defenseless orphanage headmistress, on a child's Black Sacrament request",kill_the_helpless,Baan Dar,-,m,small,"cross-gen candidate: kill_the_helpless(m) from the Baan Dar Part B profile, stepped down; REVIEW before promotion; reviewed A5"
DB05,Bound Until Death,200,"Assassinated Vittoria Vici, the defenseless bride, at her own wedding",kill_the_helpless,Baan Dar,-,m,small,"cross-gen candidate: kill_the_helpless(m) from the Baan Dar Part B profile, stepped down; REVIEW before promotion; reviewed A5"
DB06,Breaching Security,200,Killed Gaius Maro and planted the Incriminating Letter to frame him (single outcome),deceit,Baan Dar,+,S,small,"cross-gen candidate: deceit(C) from the Baan Dar Part B profile, stepped down; REVIEW before promotion; reviewed A5"
DB08,Recipe for Disaster,200,"Killed Anton Virane, assassinated the Gourmet (single outcome)",theft_burglary,Baan Dar,+,m,small,"cross-gen candidate: theft_burglary(S) from the Baan Dar Part B profile, stepped down; REVIEW before promotion; reviewed A5"
DB09,To Kill an Empire,50,Infiltrated as the Gourmet and assassinated the decoy 'Emperor' by poison (single outcome),deceit,Baan Dar,+,S,small,"cross-gen candidate: deceit(C) from the Baan Dar Part B profile, stepped down; REVIEW before promotion; reviewed A5"
DB11,Hail Sithis!,70,Optionally killed the contractor Amaund Motierre after taking payment (optional kill branch),deceit,Baan Dar,+,S,small,"cross-gen candidate: deceit(C) from the Baan Dar Part B profile, stepped down; REVIEW before promotion; reviewed A5"
MQ105,The Way of the Voice,160,Pass the Greybeards' tests and trials to master the Voice,prove_by_struggle,Baan Dar,+,m,small,"cross-gen candidate: prove_by_struggle(m) from the Baan Dar Part B profile, stepped down; REVIEW before promotion; reviewed A5"
MQ305,Dragonslayer,200,Defeated Alduin the World-Eater in open battle in Sovngarde; freed Skyrim and Sovngarde (single outcome),prove_by_struggle,Baan Dar,+,m,small,"cross-gen candidate: prove_by_struggle(m) from the Baan Dar Part B profile, stepped down; REVIEW before promotion; reviewed A5"
dunHunterQST,Kyne's Sacred Trials,100,Completed the Sacred Trials of Kyne and received her blessing from Froki,prove_by_struggle,Baan Dar,+,m,small,"cross-gen candidate: prove_by_struggle(m) from the Baan Dar Part B profile, stepped down; REVIEW before promotion; reviewed A5"
DA02,Boethiah's Calling,40,Sacrifice the trusting + defeat champion + don Ebony Mail,deceit,Baan Dar,+,C,small,"conflict adjudication: deceit(C) dominates over kill_the_helpless(m) for Baan Dar -- the sacrifice is the trusting champion's own Boethiah-sanctioned trial (a clever reversal-of-fortune play, not a helpless-innocent kill); reviewed A5"
DA02,Boethiah's Calling,40,Sacrifice the trusting + defeat champion + don Ebony Mail,kill_the_helpless,Khenarthi,-,m,small,"cross-gen candidate: kill_the_helpless(m) from the Khenarthi Part B profile, stepped down; REVIEW before promotion; reviewed A5"
DA05,Ill Met By Moonlight,105,Defend Sinding; spare the hunted (Ring of Hircine),protect_the_weak,Khenarthi,+,S,small,"cross-gen candidate: protect_the_weak(S) from the Khenarthi Part B profile, stepped down; REVIEW before promotion; reviewed A5"
DA11,The Taste of Death,250,Kill Eola; save Verulus from the cannibals,protect_the_weak,Khenarthi,+,S,small,"cross-gen candidate: protect_the_weak(S) from the Khenarthi Part B profile, stepped down; REVIEW before promotion; reviewed A5"
DA16,Waking Nightmare,200,Allow Erandur to destroy the Skull; spare him,protect_the_weak,Khenarthi,+,S,small,"cross-gen candidate: protect_the_weak(S) from the Khenarthi Part B profile, stepped down; REVIEW before promotion; reviewed A5"
C06,Glory of the Dead,200,Honored the fallen Harbinger with funeral rites and passage to Sovngarde (terminal),honor_the_dead,Khenarthi,+,m,small,"cross-gen candidate: honor_the_dead(m) from the Khenarthi Part B profile, stepped down; REVIEW before promotion; reviewed A5"
DB01,Innocence Lost,200,"Killed Grelod the Kind, the defenseless orphanage headmistress, on a child's Black Sacrament request",kill_the_helpless,Khenarthi,-,m,small,"cross-gen candidate: kill_the_helpless(m) from the Khenarthi Part B profile, stepped down; REVIEW before promotion; reviewed A5"
DB05,Bound Until Death,200,"Assassinated Vittoria Vici, the defenseless bride, at her own wedding",kill_the_helpless,Khenarthi,-,m,small,"cross-gen candidate: kill_the_helpless(m) from the Khenarthi Part B profile, stepped down; REVIEW before promotion; reviewed A5"
MG03,Hitting the Books,55,,protect_the_weak,Khenarthi,+,m,small,"cross-gen candidate: protect_the_weak(S) from the Khenarthi Part B profile, stepped down; REVIEW before promotion; reviewed A5"
T01,The Heart of Dibella,200,Rescued Fjotra the kidnapped Sybil child from the Forsworn and restored her to the Temple of Dibella,protect_the_weak,Khenarthi,+,S,small,"cross-gen candidate: protect_the_weak(S) from the Khenarthi Part B profile, stepped down; REVIEW before promotion; reviewed A5"
MS14,Laid to Rest,200,Destroyed the master vampire Movarth and his coven preying on Morthal,protect_the_weak,Khenarthi,+,m,small,"cross-gen candidate: protect_the_weak(S) from the Khenarthi Part B profile, stepped down; REVIEW before promotion; reviewed A5"
DLC1VQSaint,Impatience of a Saint,200,Gathered Saint Jiub's lost opus pages in the Soul Cairn and returned a trapped soul his life's work,honor_the_dead,Khenarthi,+,m,small,"cross-gen candidate: honor_the_dead(m) from the Khenarthi Part B profile, stepped down; REVIEW before promotion; reviewed A5"
DA02KillObj,Boethiah's Bidding,200,Assassinate the Jarl of Solitude by guile/stealth,deceit,Rajhin,+,S,small,"cross-gen candidate: deceit(S) from the Rajhin Part B profile, stepped down; REVIEW before promotion; reviewed A5"
DA08,The Whispering Door,25,Manipulate the Jarl's child to open the door,deceit,Rajhin,+,S,small,"cross-gen candidate: deceit(S) from the Rajhin Part B profile, stepped down; REVIEW before promotion; reviewed A5"
DB06,Breaching Security,200,Killed Gaius Maro and planted the Incriminating Letter to frame him (single outcome),deceit,Rajhin,+,S,small,"cross-gen candidate: deceit(S) from the Rajhin Part B profile, stepped down; REVIEW before promotion; reviewed A5"
DB09,To Kill an Empire,50,Infiltrated as the Gourmet and assassinated the decoy 'Emperor' by poison (single outcome),deceit,Rajhin,+,S,small,"cross-gen candidate: deceit(S) from the Rajhin Part B profile, stepped down; REVIEW before promotion; reviewed A5"
DB11,Hail Sithis!,70,Optionally killed the contractor Amaund Motierre after taking payment (optional kill branch),deceit,Rajhin,+,S,small,"cross-gen candidate: deceit(S) from the Rajhin Part B profile, stepped down; REVIEW before promotion; reviewed A5"
DA02,Boethiah's Calling,40,Sacrifice the trusting + defeat champion + don Ebony Mail,deceit,Rajhin,+,S,small,"conflict adjudication: deceit(S) dominates over kill_the_helpless(m) for Rajhin -- an elegant, legend-making con on the champion outweighs a Boethiah-sanctioned ritual duel as a helpless-kill read; reviewed A5"
DA06,The Cursed Tribe,200,Defend Largashbur; prove worthier than Yamarz; lift the curse,kill_honorable_combat,Alkosh,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Alkosh Part B profile, stepped down; REVIEW before promotion; reviewed A5"
DA07,Pieces of the Past,100,Kill Silus for Dagon; reforge Mehrunes' Razor,sow_chaos_madness,Alkosh,-,S,small,"cross-gen candidate: sow_chaos_madness(C) from the Alkosh Part B profile, stepped down; REVIEW before promotion; reviewed A5"
DA15,The Mind of Madness,200,Help Sheogorath return; the Wabbajack,sow_chaos_madness,Alkosh,-,S,small,"cross-gen candidate: sow_chaos_madness(C) from the Alkosh Part B profile, stepped down; REVIEW before promotion; reviewed A5"
TG08B,Blindsighted,50,Slay the traitor Mercer Frey; recover the Skeleton Key,kill_honorable_combat,Alkosh,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Alkosh Part B profile, stepped down; REVIEW before promotion; reviewed A5"
C03,The Silver Hand,200,Killed armed Silver Hand foes in open battle (terminal),kill_honorable_combat,Alkosh,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Alkosh Part B profile, stepped down; REVIEW before promotion; reviewed A5"
CW01A,Joining the Legion,1,Clear out bandits at Fort Hraggstad (armed foes in battle),kill_honorable_combat,Alkosh,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Alkosh Part B profile, stepped down; REVIEW before promotion; reviewed A5"
CW03,Message to Whiterun,50,Imperial branch: Jarl sides with the Empire; serve Imperial field command,serve_empire_order,Alkosh,+,m,small,"cross-gen candidate: serve_empire_order(m) from the Alkosh Part B profile, stepped down; REVIEW before promotion; reviewed A5"
DB10,Death Incarnate,20,"Defended the burning Sanctuary, killing the Legion soldiers attacking the Family (defense outcome)",kill_honorable_combat,Alkosh,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Alkosh Part B profile, stepped down; REVIEW before promotion; reviewed A5"
MQ201Malborn,(no name) [Malborn / Thalmor assassin],100,Killed the Khajiit Thalmor assassin lying in wait for Malborn,kill_honorable_combat,Alkosh,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Alkosh Part B profile, stepped down; REVIEW before promotion; reviewed A5"
MQ303,The World-Eater's Eyrie,300,"I set Odahviing free, he flew me to Skuldafn; I fought my way to the top and entered Alduin's portal to Sovngarde (single outcome)",kill_honorable_combat,Alkosh,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Alkosh Part B profile, stepped down; REVIEW before promotion; reviewed A5"
FreeformKolskeggrA,Kolskeggr Mine (reclaim),200,Drove the Forsworn from Kolskeggr so Pavo and the miners could return to honest work,uphold_law_justice,Alkosh,+,m,small,"cross-gen candidate: uphold_law_justice(m) from the Alkosh Part B profile, stepped down; REVIEW before promotion; reviewed A5"
DA10,The House of Horrors,200,Beat the captive priest into submission + kill him; Mace of Molag Bal,serve_a_daedra:molagbal,Azura,-,S,small,cross-gen candidate: serve_a_daedra:molagbal(S) from the Azura Part B profile; reviewed A6
DA11,The Taste of Death,100,Feast on Verulus's corpse; Ring of Namira,desecrate_the_dead,Azura,-,m,small,"cross-gen candidate: desecrate_the_dead(m) from the Azura Part B profile, stepped down; reviewed A6"
MG04,Good Intentions,200,Heeded the Augur and carried warning to the Arch-Mage,disciplined_study,Azura,+,m,small,"cross-gen candidate: disciplined_study(m) from the Azura Part B profile, prophetic-warning fit; reviewed A6"
MG07,The Staff of Magnus,30,Destroyed the risen dead beneath Labyrinthian,slay_undead,Azura,+,m,small,"cross-gen candidate: slay_undead(m) from the Azura Part B profile, stepped down; reviewed A6"
MS14,Laid to Rest,200,Destroyed the master vampire Movarth and his coven preying on Morthal,slay_undead,Azura,+,m,small,"cross-gen candidate: slay_undead(m) from the Azura Part B profile, stepped down; reviewed A6"
DA03,A Daedra's Best Friend,155,Kill loyal Barbas + keep the Rueful Axe,murder_treacherous,Boethiah,+,m,small,"cross-gen candidate: murder_treacherous(S) from the Boethiah Part B profile, stepped down; reviewed A6"
DA06,The Cursed Tribe,200,Defend Largashbur; prove worthier than Yamarz; lift the curse,prove_by_struggle,Boethiah,+,C,small,"cross-gen candidate: prove_by_struggle(C) from the Boethiah Part B profile, strong anchor fit; reviewed A6"
DA07,Pieces of the Past,100,Kill Silus for Dagon; reforge Mehrunes' Razor,murder_treacherous,Boethiah,+,m,small,"cross-gen candidate: murder_treacherous(S) from the Boethiah Part B profile, stepped down; reviewed A6"
DA08,The Whispering Door,25,Manipulate the Jarl's child to open the door,deceit,Boethiah,+,m,small,"cross-gen candidate: deceit(S) from the Boethiah Part B profile, stepped down; reviewed A6"
DA10,The House of Horrors,200,Beat the captive priest into submission + kill him; Mace of Molag Bal,murder_treacherous,Boethiah,+,m,small,"cross-gen candidate: murder_treacherous(S) from the Boethiah Part B profile, stepped down; reviewed A6"
DA16,Waking Nightmare,190,Murder Erandur (priest of Mara) + take the Skull of Corruption,murder_treacherous,Boethiah,+,m,small,"cross-gen candidate: murder_treacherous(S) from the Boethiah Part B profile, stepped down; reviewed A6"
DB02,With Friends Like These...,200,"Killed one of three bound, innocent captives to repay the debt and gain entry to the Sanctuary",murder_treacherous,Boethiah,+,m,small,"cross-gen candidate: murder_treacherous(S) from the Boethiah Part B profile, stepped down; reviewed A6"
DB03,Mourning Never Comes,30,"OPTIONAL: killed Nilsine Shatter-Shield, an innocent, for the bonus",murder_treacherous,Boethiah,+,m,small,"cross-gen candidate: murder_treacherous(S) from the Boethiah Part B profile, stepped down; reviewed A6"
DB05,Bound Until Death,200,"Assassinated Vittoria Vici, the defenseless bride, at her own wedding",murder_treacherous,Boethiah,+,m,small,"cross-gen candidate: murder_treacherous(S) from the Boethiah Part B profile, stepped down; reviewed A6"
MQ305,Dragonslayer,200,Defeated Alduin the World-Eater in open battle in Sovngarde; freed Skyrim and Sovngarde (single outcome),prove_by_struggle,Boethiah,+,S,small,"cross-gen candidate: prove_by_struggle(C) from the Boethiah Part B profile, single best stage of Alduin arc; reviewed A6"
TG00,A Chance Arrangement,200,Stole Madesi's Ring and planted it on Brand-Shei to frame him at Brynjolf's behest (single outcome),deceit,Boethiah,+,m,small,"cross-gen candidate: deceit(S) from the Boethiah Part B profile, stepped down; reviewed A6"
TG03,Dampened Spirits,200,Framed Honningbrew's owner Sabjorn via poisoned mead to have him imprisoned for Maven (single outcome),deceit,Boethiah,+,m,small,"cross-gen candidate: deceit(S) from the Boethiah Part B profile, stepped down; reviewed A6"
TG04,Scoundrel's Folly,200,Shadowed and coerced Gulum-Ei into confessing; optionally stole Firebrand Wine (single outcome),deceit,Boethiah,+,m,small,"cross-gen candidate: deceit(S) from the Boethiah Part B profile, stepped down; reviewed A6"
DA03,A Daedra's Best Friend,155,Kill loyal Barbas + keep the Rueful Axe,murder_treacherous,Mephala,+,m,small,"cross-gen candidate: murder_treacherous(S) from the Mephala Part B profile, stepped down; reviewed A6"
DA07,Pieces of the Past,100,Kill Silus for Dagon; reforge Mehrunes' Razor,murder_treacherous,Mephala,+,m,small,"cross-gen candidate: murder_treacherous(S) from the Mephala Part B profile, stepped down; reviewed A6"
DA10,The House of Horrors,200,Beat the captive priest into submission + kill him; Mace of Molag Bal,murder_treacherous,Mephala,+,m,small,"cross-gen candidate: murder_treacherous(S) from the Mephala Part B profile, stepped down; reviewed A6"
DA16,Waking Nightmare,190,Murder Erandur (priest of Mara) + take the Skull of Corruption,murder_treacherous,Mephala,+,m,small,"cross-gen candidate: murder_treacherous(S) from the Mephala Part B profile, stepped down; reviewed A6"
TG01,Taking Care of Business,200,Strong-armed three Riften shopkeepers to collect debts (extortion); optional theft branches,theft_burglary,Mephala,+,m,small,"cross-gen candidate: theft_burglary(S) from the Mephala Part B profile, stepped down; reviewed A6"
TG02,Loud and Clear,200,"Joined the Thieves Guild, then burned Goldenglow's hives and cleared Aringoth's safe",theft_burglary,Mephala,+,m,small,"cross-gen candidate: theft_burglary(S) from the Mephala Part B profile, stepped down; reviewed A6"
TG06,Hard Answers,200,Broke into Calcelmo's museum and stole/copied his Falmer translation notes (single outcome),theft_burglary,Mephala,+,m,small,"cross-gen candidate: theft_burglary(S) from the Mephala Part B profile, stepped down; reviewed A6"
TG07,The Pursuit,200,Infiltrated and burgled Mercer Frey's Riftweald Manor to discover his heist plans (single outcome),theft_burglary,Mephala,+,m,small,"cross-gen candidate: theft_burglary(S) from the Mephala Part B profile, stepped down; reviewed A6"
DA02KillObj,Boethiah's Bidding,200,Assassinate the Jarl of Solitude by guile/stealth,deceit,Malacath,-,m,small,"cross-gen candidate: deceit(m) from the Malacath Part B profile, stepped down; reviewed A6"
DA08,The Whispering Door,25,Manipulate the Jarl's child to open the door,deceit,Malacath,-,m,small,"cross-gen candidate: deceit(m) from the Malacath Part B profile, stepped down; reviewed A6"
TG08A,Trinity Restored,57,Take the Nightingale Oath to Nocturnal,keep_oath,Malacath,+,S,small,"cross-gen candidate: keep_oath(C) from the Malacath Part B profile, stepped down; reviewed A6"
TG08B,Blindsighted,50,Slay the traitor Mercer Frey; recover the Skeleton Key,kill_honorable_combat,Malacath,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Malacath Part B profile, stepped down; reviewed A6"
TG09,Darkness Returns,200,Return the Skeleton Key to the Ebonmere; become Nightingale Agent,keep_oath,Malacath,+,S,small,"cross-gen candidate: keep_oath(C) from the Malacath Part B profile, stepped down; reviewed A6"
C03,The Silver Hand,200,Killed armed Silver Hand foes in open battle (terminal),kill_honorable_combat,Malacath,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Malacath Part B profile, stepped down; reviewed A6"
C04,Blood's Honor,200,Slew the hostile Glenmoril Witches in battle (terminal),kill_honorable_combat,Malacath,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Malacath Part B profile, stepped down; reviewed A6"
C05,Purity of Revenge,200,Killed the armed Silver Hand in open battle to avenge a fallen leader (terminal),kill_honorable_combat,Malacath,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Malacath Part B profile, stepped down; reviewed A6"
DB06,Breaching Security,200,Killed Gaius Maro and planted the Incriminating Letter to frame him (single outcome),deceit,Malacath,-,m,small,"cross-gen candidate: deceit(m) from the Malacath Part B profile, stepped down; reviewed A6"
DB09,To Kill an Empire,50,Infiltrated as the Gourmet and assassinated the decoy 'Emperor' by poison (single outcome),deceit,Malacath,-,m,small,"cross-gen candidate: deceit(m) from the Malacath Part B profile, stepped down; reviewed A6"
DB09,To Kill an Empire,200,Returned to the Sanctuary to lend aid to the Family under assault (defend branch),defend_kin_home,Malacath,+,S,small,cross-gen candidate: defend_kin_home(S) from the Malacath Part B profile; reviewed A6
DB11,Hail Sithis!,70,Optionally killed the contractor Amaund Motierre after taking payment (optional kill branch),deceit,Malacath,-,m,small,"cross-gen candidate: deceit(m) from the Malacath Part B profile, stepped down; reviewed A6"
MQ105,The Way of the Voice,160,Pass the Greybeards' tests and trials to master the Voice,prove_by_struggle,Malacath,+,m,small,"cross-gen candidate: prove_by_struggle(m) from the Malacath Part B profile, stepped down; reviewed A6"
MQ105U,The Horn of Jurgen Windcaller,60,"Complete the Greybeards' final trial, retrieving the Horn of Jurgen Windcaller",prove_by_struggle,Malacath,+,m,small,"cross-gen candidate: prove_by_struggle(m) from the Malacath Part B profile, stepped down; reviewed A6"
MQ201,Diplomatic Immunity,250,"Infiltrate the Thalmor Embassy and uncover their dealings, acting against the Thalmor",deceit,Malacath,-,m,small,"cross-gen candidate: deceit(m) from the Malacath Part B profile, stepped down; reviewed A6"
MQ201Malborn,(no name) [Malborn / Thalmor assassin],100,Killed the Khajiit Thalmor assassin lying in wait for Malborn,kill_honorable_combat,Malacath,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Malacath Part B profile, stepped down; reviewed A6"
MQ304,Sovngarde,200,"Reached the Hall of Heroes; permitted by Shor to join Gormlaith, Hakon and Felldir against Alduin (single outcome)",prove_by_struggle,Malacath,+,m,small,"cross-gen candidate: prove_by_struggle(m) from the Malacath Part B profile, single best struggle-stage of arc; reviewed A6"
TG00,A Chance Arrangement,200,Stole Madesi's Ring and planted it on Brand-Shei to frame him at Brynjolf's behest (single outcome),deceit,Malacath,-,m,small,"cross-gen candidate: deceit(m) from the Malacath Part B profile, stepped down; reviewed A6"
TG03,Dampened Spirits,200,Framed Honningbrew's owner Sabjorn via poisoned mead to have him imprisoned for Maven (single outcome),deceit,Malacath,-,m,small,"cross-gen candidate: deceit(m) from the Malacath Part B profile, stepped down; reviewed A6"
TG04,Scoundrel's Folly,200,Shadowed and coerced Gulum-Ei into confessing; optionally stole Firebrand Wine (single outcome),deceit,Malacath,-,m,small,"cross-gen candidate: deceit(m) from the Malacath Part B profile, stepped down; reviewed A6"
dunHunterQST,Kyne's Sacred Trials,100,Completed the Sacred Trials of Kyne and received her blessing from Froki,prove_by_struggle,Malacath,+,m,small,"cross-gen candidate: prove_by_struggle(m) from the Malacath Part B profile, stepped down; reviewed A6"
DA02,Boethiah's Calling,40,Sacrifice the trusting + defeat champion + don Ebony Mail,deceit,Malacath,-,m,small,conflict adjudication: betrayal of an innocent's trust dominates over the incidental combat beat; deceit(m) disapprove per Malacath Part B profile; reviewed A6
T03,The Blessings of Nature,200,"Restored the sacred Gildergreen, holy tree of Kynareth in Whiterun",honor_the_wild,The Hist,+,m,small,"cross-gen candidate: honor_the_wild(S) from the The Hist Part B profile, stepped down; reviewed A6"
T03,The Blessings of Nature,100,"Tapped the ancient Eldergleam with Nettlebane, wounding the sacred tree (sap branch)",defile_nature,The Hist,-,m,small,"cross-gen candidate: defile_nature(S) from the The Hist Part B profile, opposite branch of T03 kept alongside honor_the_wild stage; reviewed A6"
